"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"251","7","4","0","1","0","0","0","0","0","0"
"252","7","3","1","0","0","0","0","0","0","0"
"253","7","4","2","1","0","0","0","0","0","0"
"254","7","7","2","2","0","0","0","0","0","0"
"255","7","4","1","0","0","0","0","0","0","0"
"256","7","7","1","0","0","0","0","0","0","0"
"257","7","3","1","0","0","0","0","0","0","0"
"65","8","3","1","1","0","3","0","0","0","0"
"66","8","6","2","1","0","`0","0","0","1","0"
"67","8","3","1","0","0","0","0","0","0","0"
"68","8","6","2","0","0","0","0","0","0","0"
"69","8","7","0","0","0","0","0","0","0","0"
"70","8","4","2","0","0","0","0","0","0","0"
"71","8","6","3","0","0","0","0","0","0","0"
"72","8","7","3","0","0","1","0","0","1","1"
"73","8","5","1","0","0","0","0","0","0","0"
"74","8","6","2","0","0","0","0","1","0","0"
"75","8","6","0","0","0","0","0","0","0","0"
"76","8","5","1","0","0","1","0","0","0","0"
"77","8","3","1","0","0","0","0","0","0","0"
"78","8","5","2","2","2","0","0","0","0","0"
"79","8","7","3","2","0","0","0","0","0","0"
"80","8","4","2","0","0","0","0","0","0","0"
"81","8","11","1","1","0","0","0","0","0","0"
"652","8","5","3","0","0","1","0","0","0","0"
"44","9","10","2","0","0","0","0","0","0","0"
"45","9","11","4","0","0","0","0","1","0","0"
"46","9","7","2","0","0","2","0","0","0","0"
"47","9","6","1","0","0","0","0","0","0","0"
"48","9","8","2","0","0","0","0","0","0","0"
"49","9","7","1","0","0","0","0","0","0","0"
"50","9","12","1","2","0","2","0","0","0","0"
"51","9","5","1","0","0","0","0","0","0","0"
"52","9","6","0","1","0","1","0","0","0","0"
"53","9","3","1","0","0","0","0","0","0","0"
"54","9","0","0","0","0","0","0","0","0","0"
"55","9","5","3","0","0","0","0","0","0","0"
"56","9","9","3","0","0","1","1","0","0","0"
"57","9","8","`1","2","0","0","0","0","0","0"
"58","9","6","3","0","0","0","0","0","0","0"
"59","9","3","1","0","0","0","0","0","0","0"
"60","9","3","1","0","0","0","0","0","0","0"
"61","9","4","1","1","0","0","0","0","0","0"
"198","10","4","0","0","0","0","0","0","0","0"
"199","10","5","3","0","0","0","0","0","0","0"
"200","10","5","0","0","0","0","0","0","0","0"
"201","10","8","2","0","0","0","0","0","0","0"
"202","10","4","2","0","0","0","0","0","0","0"
"203","10","3","1","1","0","0","0","0","0","0"
"204","10","3","2","0","0","1","0","0","0","0"
"205","10","5","1","0","0","0","0","0","0","0"
"206","10","6","3","0","0","0","0","0","0","0"
"207","10","6","1","0","0","1","0","0","0","0"
"208","10","6","3","0","0","0","0","0","0","0"
"209","10","5","2","0","0","0","0","0","0","0"
"210","10","6","2","0","0","0","0","1","0","0"
"211","10","7","1","0","0","0","0","0","0","0"
"212","10","4","2","0","0","0","0","0","0","0"
"213","10","7","2","1","0","0","0","0","0","0"
"214","10","4","2","0","0","0","0","0","0","0"
"215","10","8","2","0","0","0","0","0","0","0"
"216","10","7","3","0","0","0","0","0","0","0"
"217","10","4","2","0","0","0","0","0","0","0"
"306","10","6","2","0","0","0","0","0","0","0"
"654","10","5","3","0","0","0","0","0","0","0"
"112","11","9","3","0","0","0","0","0","0","0"
"113","11","6","4","0","0","0","0","0","0","0"
"114","11","5","1","0","0","0","0","0","0","0"
"115","11","3","1","0","0","0","0","0","0","0"
"116","11","3","1","0","0","0","0","0","0","0"
"117","11","6","2","0","0","0","0","0","0","0"
"118","11","7","3","0","0","0","0","0","1","0"
"119","11","5","2","0","0","0","0","0","0","0"
"120","11","5","0","0","0","0","0","0","0","0"
"121","11","4","1","0","0","0","0","0","0","0"
"122","11","6","0","0","0","0","0","0","0","0"
"123","11","6","0","0","0","0","0","0","0","0"
"124","11","4","2","0","0","0","0","0","0","0"
"125","11","5","0","0","0","0","0","0","0","0"
"126","11","4","2","0","0","0","0","0","0","0"
"127","11","3","1","0","0","0","0","0","0","0"
"128","11","5","0","0","0","0","0","0","0","0"
"129","11","6","3","0","0","0","0","0","0","0"
"130","11","4","1","0","0","0","0","0","0","0"
"131","11","7","3","0","0","0","0","0","0","0"
"262","12","4","2","0","0","0","0","0","0","0"
"263","12","7","2","1","0","2","0","0","0","0"
"264","12","8","3","1","0","0","0","0","0","0"
"265","12","7","3","1","0","0","0","0","0","0"
"266","12","5","3","0","0","1","0","1","0","0"
"267","12","5","2","0","0","0","0","0","0","0"
"268","12","8","3","0","0","0","0","0","0","0"
"269","12","3","2","0","0","0","0","0","0","0"
"270","12","5","2","0","0","0","0","0","0","0"
"271","12","5","3","0","0","0","0","0","0","0"
"272","12","10","2","0","0","1","0","0","1","0"
"273","12","7","3","0","0","0","0","0","0","0"
"274","12","4","2","0","0","0","0","0","0","0"
"275","12","3","2","0","0","0","0","0","0","0"
"276","12","6","1","0","0","0","0","0","0","0"
"277","12","11","4","0","0","0","0","0","0","0"
"278","12","5","2","0","0","0","0","0","0","0"
"279","12","4","1","0","0","0","0","0","0","0"
"132","13","6","0","2","0","1","0","0","0","0"
"133","13","7","2","0","0","0","0","0","0","0"
"134","13","5","2","1","0","0","0","0","0","0"
"135","13","6","0","0","0","0","0","0","0","0"
"136","13","0","1","0","0","0","0","0","0","0"
"137","13","7","2","0","0","2","0","0","0","0"
"138","13","7","1","0","0","0","0","0","0","0"
"139","13","8","4","0","0","0","0","0","0","0"
"140","13","3","0","0","0","0","0","0","0","0"
"141","13","6","0","1","0","1","0","0","0","0"
"142","13","5","3","0","0","1","0","0","0","0"
"143","13","7","2","0","0","0","0","0","0","0"
"144","13","7","0","1","0","0","0","0","0","0"
"145","13","6","1","0","0","0","0","0","0","0"
"146","13","8","2","1","0","0","0","1","0","0"
"147","13","4","1","0","0","0","0","0","0","0"
"148","13","4","1","0","0","0","0","0","0","0"
"149","13","8","3","2","0","2","0","0","0","0"
"344","13","6","1","1","0","2","0","0","0","0"
"218","14","4","1","0","0","0","0","0","0","0"
"219","14","6","3","0","0","1","0","0","0","0"
"220","14","5","2","0","0","0","0","0","0","0"
"221","14","6","2","1","0","1","0","0","0","0"
"222","14","6","2","0","0","1","0","0","0","0"
"223","14","9","4","0","0","0","0","0","0","0"
"224","14","4","2","0","0","0","0","0","0","0"
"225","14","6","4","0","0","0","0","0","0","0"
"226","14","8","3","0","0","0","0","1","0","0"
