"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"","1","2","1","0","0","0","0","0","0","0"
"","1","3","2","0","0","0","0","0","0","0"
"","1","2","1","0","0","0","0","0","0","0"
"","1","7","1","0","0","0","0","0","0","0"
"","1","5","1","0","0","2","0","0","0","0"
"","1","5","4","0","0","0","0","0","0","0"
"","1","4","1","0","0","0","0","0","0","0"
"","1","4","1","0","0","0","0","0","0","0"
"","1","5","3","0","0","0","0","0","0","0"
"","1","5","1","0","0","0","0","0","0","0"
"","1","2","0","0","0","0","0","0","0","0"
"","1","2","0","0","0","0","0","0","0","0"
"","1","5","1","0","0","0","0","0","0","0"
"","1","2","0","0","0","0","0","0","0","0"
"","2","5","4","0","0","0","0","0","0","0"
"","2","8","0","0","0","0","0","0","0","0"
"","2","6","2","1","0","0","0","0","0","0"
"","2","8","2","0","0","0","0","0","0","0"
"","2","9","4","0","0","0","0","0","0","0"
"","2","12","4","0","0","0","0","0","0","0"
"","2","4","2","0","0","0","0","0","0","0"
"","2","8","2","0","0","1","0","0","0","0"
"","2","4","2","0","0","1","0","0","0","0"
"","2","6","1","0","0","1","0","0","0","0"
"","2","9","2","0","0","0","0","0","0","0"
"","2","5","0","0","0","0","0","0","0","0"
"","2","3","3","0","0","0","0","0","0","0"
"","2","2","1","0","0","0","0","0","0","0"
"","3","5","2","0","0","0","0","0","0","0"
"","3","3","2","0","0","1","0","0","0","0"
"","3","3","2","0","0","0","0","0","0","0"
"","3","5","2","0","0","0","0","0","0","0"
"","3","5","6","0","0","0","0","0","0","0"
"","3","8","4","0","0","0","0","0","0","0"
"","3","3","2","0","0","0","0","0","0","0"
"","3","3","1","0","0","0","0","0","0","0"
"","3","7","3","0","0","1","0","0","0","0"
"","3","5","3","0","0","1","0","0","0","0"
"","3","2","0","0","0","0","0","0","0","0"
"","3","2","1","0","0","1","0","0","1","0"
"","3","2","1","0","0","0","0","0","1","0"
"","3","4","1","0","0","1","0","0","1","0"
"","4","4","2","0","0","0","0","0","0","0"
"","4","5","3","0","0","0","0","0","0","0"
"","4","4","3","0","0","0","0","0","0","0"
"","4","4","1","0","0","0","0","0","0","0"
"","4","3","2","0","0","0","0","0","0","0"
"","4","5","0","0","0","0","0","0","0","0"
"","4","7","3","0","0","0","0","0","0","0"
"","4","3","0","0","0","0","0","0","0","0"
"","4","3","1","0","0","1","0","0","0","0"
"","4","6","1","0","0","1","0","0","0","0"
"","4","3","1","0","0","0","0","0","0","0"
"","4","5","1","0","0","0","0","0","0","0"
"","4","5","2","0","0","0","0","0","0","0"
"","4","5","1","0","0","0","0","0","0","0"
"","5","1","4","0","0","0","0","0","0","0"
"","5","1","3","0","0","0","0","0","0","0"
"","5","1","3","0","0","0","0","0","0","0"
"","5","1","5","0","0","0","0","0","0","0"
"","5","1","9","0","0","0","0","0","0","0"
"","5","1","1","0","0","0","0","0","0","0"
"","5","1","2","0","0","0","0","0","0","0"
"","5","1","1","0","0","0","0","0","0","0"
"","5","1","2","0","0","0","0","0","0","0"
"","5","1","8","0","0","0","0","0","0","0"
"","5","1","5","0","0","1","1","0","0","0"
"","5","1","2","0","0","1","0","0","0","0"
"","5","2","3","0","0","1","0","0","0","0"
"","5","4","1","0","0","1","1","0","1","1"
"","6","6","1","0","0","0","0","0","0","0"
"","6","5","6","0","0","0","0","0","0","0"
"","6","4","1","0","0","0","0","0","0","0"
"","6","4","2","0","0","0","0","0","0","0"
"","6","11","1","0","0","0","0","0","0","0"
"","6","4","2","0","0","0","0","0","0","0"
"","6","6","6","0","0","0","0","0","0","0"
"","6","11","4","0","0","0","0","0","0","0"
"","6","3","0","0","0","0","0","0","0","0"
"","6","4","2","0","0","0","0","0","0","0"
"","6","4","2","0","0","0","0","0","0","0"
"","6","4","5","0","0","0","0","0","0","0"
"","6","4","2","0","0","0","0","0","0","0"
"","6","2","0","0","0","1","0","0","0","0"
"","7","3","1","0","0","0","0","0","0","0"
"","7","2","0","0","0","0","0","0","0","0"
"","7","4","1","0","0","0","0","0","0","0"
"","7","4","5","0","0","0","0","0","0","0"
"","7","4","1","0","0","0","0","0","0","0"
"","7","4","2","0","0","0","0","0","0","0"
"","7","2","0","0","0","0","0","0","0","0"
"","7","3","1","0","0","0","0","0","0","0"
"","7","3","1","1","0","0","0","0","0","0"
"","7","4","2","0","0","0","0","0","0","0"
"","7","4","2","0","0","0","0","0","0","0"
"","7","3","0","0","0","0","0","0","0","0"
"","7","3","1","0","0","0","0","0","0","0"
"","7","6","2","0","0","0","0","0","0","0"
"","8","7","2","0","0","0","0","0","0","0"
"","8","11","5","0","0","0","0","0","0","0"
"","8","6","1","0","0","0","0","0","0","0"
"","8","9","1","0","0","1","0","0","0","0"
"","8","7","1","0","0","1","0","0","0","0"
"","8","3","1","0","0","0","0","0","0","0"
"","8","10","2","0","0","0","0","0","0","0"
"","8","7","9","0","0","0","0","0","0","0"
"","8","4","2","0","0","0","0","0","0","0"
"","8","8","2","0","0","0","0","0","0","0"
"","8","12","4","0","0","1","0","0","0","0"
"","8","12","3","0","0","1","0","0","0","0"
"","8","5","2","0","0","0","0","0","0","0"
"","8","7","2","0","0","0","0","0","0","0"
"","9","4","3","0","0","1","0","0","0","0"
"","9","10","1","0","0","0","0","0","0","0"
"","9","4","2","0","0","1","0","0","0","0"
"","9","6","3","0","0","0","0","0","0","0"
"","9","7","3","0","0","1","0","0","0","0"
"","9","3","1","0","0","1","0","0","0","0"
"","9","4","2","0","0","1","0","0","0","0"
"","9","7","3","0","0","1","0","0","1","1"
"","9","8","4","0","0","0","0","0","0","0"
"","9","3","2","0","0","0","0","0","0","0"
"","9","7","3","0","0","1","0","0","1","1"
"","9","5","2","0","0","1","0","0","2","1"
"","9","5","2","0","0","0","0","0","2","1"
"","9","6","2","0","0","0","0","0","2","1"
"","10","6","2","0","0","0","0","0","0","0"
"","10","4","2","0","0","0","0","0","0","0"
"","10","4","2","0","0","0","0","0","0","0"
"","10","2","0","0","0","1","0","0","0","0"
"","10","5","2","0","0","0","0","0","0","0"
"","10","4","0","0","0","0","0","0","0","0"
"","10","6","1","0","0","0","0","0","0","0"
"","10","3","1","0","0","0","0","0","0","0"
"","10","5","1","0","0","1","0","0","0","0"
"","10","4","2","0","0","0","0","0","0","0"
"","10","6","4","0","0","0","0","0","0","0"
"","10","5","2","0","0","0","0","0","1","0"
"","11","5","3","0","0","0","0","0","0","0"
"","11","4","2","0","0","0","0","0","0","0"
"","11","3","2","0","0","0","0","0","0","0"
"","11","4","5","0","0","0","0","0","0","0"
"","11","3","3","0","0","0","0","0","0","0"
"","11","4","2","0","0","0","0","0","0","0"
"","11","5","2","0","0","0","0","0","0","0"
"","11","3","2","0","0","0","0","0","0","0"
"","11","2","1","0","0","0","0","0","0","0"
"","11","3","1","0","0","0","0","0","0","0"
"","11","5","5","0","0","0","0","0","1","0"
"","11","5","2","0","0","0","0","0","1","1"
"","11","5","3","0","0","0","0","0","2","1"
"","12","4","2","0","0","0","0","0","0","0"
"","12","4","4","0","0","0","0","0","0","0"
"","12","5","6","0","0","1","0","0","0","0"
"","12","2","0","0","0","0","0","0","0","0"
"","12","6","1","0","0","0","0","0","0","0"
"","12","4","11","0","0","0","0","0","0","0"
"","12","3","2","0","0","0","0","0","0","0"
"","12","3","2","0","0","0","0","0","0","0"
"","12","5","3","0","0","0","0","0","0","0"
"","12","3","1","0","0","0","0","0","0","0"
"","12","3","3","0","0","0","0","0","0","0"
"","12","3","1","0","0","0","0","0","0","0"
"","12","4","1","0","0","1","0","0","0","0"
"","12","4","0","0","0","0","0","0","0","0"
"","12","6","2","0","0","0","0","0","0","0"
"","13","7","2","0","0","0","0","0","0","0"
"","13","4","2","0","0","0","0","0","0","0"
"","13","5","4","0","0","0","0","0","0","0"
"","13","6","3","0","0","0","0","0","0","0"
"","13","4","2","0","0","0","0","0","0","0"
"","13","4","2","0","0","0","0","0","0","0"
"","13","2","0","0","0","0","0","0","0","0"
"","13","7","2","0","0","0","0","0","0","0"
"","13","3","2","0","0","0","0","0","0","0"
"","13","2","0","0","0","0","0","0","0","0"
"","13","3","2","0","0","0","0","0","0","0"
"","13","4","3","0","0","0","0","0","0","0"
"","13","2","1","0","0","0","0","0","0","0"
"","13","3","1","0","0","0","0","0","0","0"
"","14","6","1","0","0","1","0","0","0","0"
"","14","6","3","0","0","1","0","0","0","0"
"","14","6","1","0","0","0","0","0","0","0"
"","14","4","2","0","0","0","0","0","0","0"
