"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"191","29","6","2","0","0","0","0","0","0","0"
"192","29","11","1","0","0","0","0","0","0","0"
"193","29","7","1","0","0","0","0","0","0","0"
"194","29","6","3","0","0","0","0","0","0","0"
"195","29","5","2","0","0","0","0","0","0","0"
"196","29","9","3","0","0","0","0","0","0","0"
"197","29","11","5","0","0","0","0","0","0","0"
"198","29","4","0","0","0","0","0","0","0","0"
"199","29","8","2","0","0","0","0","0","0","0"
"200","29","3","1","0","0","0","0","0","0","0"
"201","6","6","0","0","0","0","0","0","0","0"
"202","6","2","0","0","0","0","0","0","0","0"
"203","6","3","2","0","0","0","0","0","0","0"
"204","6","4","2","0","0","0","0","0","0","0"
"205","6","8","2","0","0","0","0","0","0","0"
"206","6","10","3","0","0","0","0","0","0","0"
"207","6","10","2","3","0","0","0","0","0","0"
"208","6","5","2","0","0","0","0","0","0","0"
"209","6","5","3","0","0","0","0","0","0","0"
"210","6","4","2","0","0","0","0","0","0","0"
"2111","6","10","2","0","0","0","0","0","0","0"
"212","6","3","1","0","0","0","0","0","0","0"
"213","6","3","1","0","0","0","0","0","0","0"
"214","6","4","1","0","0","0","0","0","0","0"
"215","6","4","2","0","0","0","0","0","0","0"
"216","6","3","1","0","0","0","0","0","0","0"
"217","6","5","1","0","0","0","0","0","0","0"
"218","6","5","1","0","0","0","0","0","0","0"
"219","16","5","1","0","0","0","0","0","0","0"
"220","16","3","1","0","0","1","0","0","0","0"
"221","16","6","2","0","0","0","0","0","0","0"
"222","16","7","1","0","0","0","0","0","0","0"
"223","16","10","4","0","0","0","0","0","0","0"
"224","16","4","1","0","0","0","0","0","0","0"
"225","16","10","1","0","0","0","0","0","0","0"
"226","16","6","1","0","0","0","0","0","0","0"
"227","16","5","1","0","0","0","0","0","0","0"
"228","16","6","1","0","0","0","0","0","0","0"
"229","16","5","2","0","0","0","0","0","0","0"
"230","16","5","3","0","0","0","0","0","0","0"
"231","16","7","3","0","0","0","0","0","0","0"
"232","16","10","1","0","0","0","0","0","0","0"
"233","16","7","2","0","0","0","0","0","0","0"
"234","16","9","2","0","0","0","0","0","0","0"
"235","16","4","2","0","0","0","0","0","0","0"
"236","16","10","3","0","0","0","0","0","0","0"
"237","16","9","2","0","0","0","0","0","0","0"
"238","17","9","3","0","0","0","0","0","0","0"
"239","17","5","2","0","0","0","0","0","0","0"
"240","17","3","1","0","0","0","0","0","0","0"
"241","17","7","2","0","0","0","0","0","1","0"
"242","17","6","1","0","0","0","0","0","0","0"
"243","17","6","1","0","0","1","0","0","0","0"
"244","17","8","1","0","0","0","0","0","0","0"
"245","17","5","3","0","0","2","0","0","0","0"
"246","17","4","2","0","0","0","0","0","0","0"
"247","17","11","3","1","0","0","0","0","0","0"
"248","17","1","0","0","0","0","0","0","0","0"
"249","17","6","1","1","0","0","0","0","1","1"
"250","17","7","3","0","0","0","0","1","0","0"
"251","17","8","1","0","0","0","0","0","1","0"
"252","17","3","1","0","0","0","0","0","0","0"
"253","17","3","1","0","0","0","0","0","0","0"
"254","17","8","1","0","0","0","0","0","0","0"
"255","15","6","1","0","0","0","0","0","0","0"
"256","15","7","2","0","0","0","0","0","0","0"
"257","15","6","3","0","0","0","0","1","0","0"
"258","15","7","1","0","0","0","0","0","0","0"
"259","15","3","1","0","0","0","0","0","0","0"
"260","15","8","3","0","0","0","0","1","0","0"
"261","15","2","0","0","0","0","0","0","0","0"
"262","15","5","2","1","0","0","0","0","0","0"
"263","15","5","1","0","0","0","0","1","0","0"
"264","15","9","2","0","0","0","0","0","0","0"
"265","15","3","1","0","0","0","0","0","0","0"
"266","15","8","2","0","0","0","0","0","0","0"
"267","15","7","1","0","0","0","0","0","0","0"
"298","15","7","2","0","0","0","0","0","0","0"
"269","15","7","2","0","0","0","0","0","0","0"
"270","15","10","1","0","0","0","0","0","0","0"
"271","15","6","2","0","0","0","0","1","0","0"
"272","15","3","1","0","0","0","0","0","0","0"
"273","15","3","1","0","0","0","0","0","0","0"
"274","15","6","2","0","0","0","0","0","1","0"
"275","13","6","3","0","0","1","0","1","0","0"
"276","13","6","3","1","0","0","0","1","0","0"
"277","13","6","3","1","0","0","0","0","0","0"
"278","13","7","2","0","0","0","0","0","0","0"
"279","13","8","3","1","0","0","0","0","0","0"
"280","13","9","3","1","0","0","0","1","0","0"
"281","13","4","2","0","0","0","0","0","0","0"
"282","13","5","1","0","0","0","0","0","0","0"
"283","13","4","2","1","0","0","0","0","0","0"
"284","13","7","2","0","0","0","0","0","0","0"
