"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"2046","25","3","1","0","0","0","0","0","0","0"
"2047","12","60","0","0","0","0","0","0","0","0"
"2048","25","7","0","0","0","0","0","0","0","0"
"1033","4","4","2","0","0","0","0","0","0","0"
"1034","4","9","2","0","0","1","0","0","0","0"
"1035","4","6","3","0","0","0","0","0","0","0"
"1036","4","2","0","0","0","0","0","0","0","0"
"1037","4","5","2","0","0","0","0","0","0","0"
"1038","4","11","1","0","0","2","0","0","0","0"
"1039","4","1","0","0","0","1","0","0","0","0"
"1040","4","3","0","0","0","0","0","0","0","0"
"1041","4","7","3","0","0","0","0","1","0","0"
"1042","4","8","1","0","0","0","0","0","0","0"
"1043","4","8","3","0","0","0","0","0","0","0"
"1044","4","7","3","0","0","0","0","0","0","0"
"1045","4","2","1","0","0","0","0","0","0","0"
"1046","4","4","0","0","0","0","0","0","0","0"
"1047","4","2","0","0","0","0","0","0","0","0"
"1048","4","4","0","0","0","14","0","0","0","0"
"6033","17","4","2","0","0","0","0","0","0","0"
"6034","17","4","2","0","0","0","0","0","0","0"
"6035","17","5","0","0","0","0","0","0","0","0"
"6036","17","5","3","0","0","0","0","0","0","0"
"6037","17","11","2","0","0","0","0","0","0","0"
"6038","17","6","32","0","0","0","0","0","0","0"
"6039","17","4","0","0","0","0","0","1","0","0"
"6040","17","6","2","0","0","0","0","0","0","0"
"6041","17","3","0","0","0","0","0","0","0","0"
"6042","17","4","2","0","0","0","0","0","1","0"
"6043","17","11","0","1","0","0","0","0","0","0"
"6044","17","6","0","0","0","0","0","0","0","0"
"6045","17","5","3","0","0","0","0","0","0","0"
"6046","17","3","0","0","0","0","0","1","0","0"
"6047","17","5","0","1","0","0","0","0","0","0"
"6048","17","7","0","0","0","0","0","0","0","0"
"7017","28","5","2","0","0","0","0","0","0","0"
"7018","28","4","2","0","0","0","0","0","0","0"
"7019","28","6","0","0","0","0","0","0","0","0"
"7020","28","3","0","0","0","0","0","0","0","0"
"7021","28","6","3","0","0","0","0","0","0","0"
"7022","28","7","1","1","0","0","0","0","0","0"
"7023","28","7","2","0","0","0","0","0","0","0"
"7024","28","3","1","0","0","0","0","0","0","0"
"7025","28","6","0","0","0","0","0","0","0","0"
"7026","28","5","2","0","0","0","0","0","0","0"
"7027","28","9","2","0","0","0","0","0","0","0"
"7028","28","12","2","0","0","0","0","0","0","0"
"7029","28","5","0","0","0","0","0","0","0","0"
"7030","28","7","0","0","0","2","0","0","0","0"
"7031","28","3","1","0","0","0","0","0","0","0"
"7032","28","4","1","0","0","0","0","0","0","0"
"7033","22","9","3","0","0","0","0","0","0","0"
"7034","22","7","3","0","0","0","0","0","0","0"
"7035","22","8","1","0","0","0","0","0","0","0"
"7036","22","10","1","0","0","0","0","0","0","0"
"7037","22","7","0","0","0","0","0","0","0","0"
"7038","22","6","2","0","0","0","0","0","0","0"
"7039","22","7","2","0","0","0","0","0","0","0"
"7040","22","5","2","0","0","1","0","0","0","0"
"7041","22","4","2","0","0","0","0","0","0","0"
"7042","22","10","0","2","0","0","0","0","0","0"
"7043","22","8","0","0","0","0","0","0","0","0"
