"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"16","3","8","1","0","0","0","0","0","0","0"
"14","3","4","1","0","0","0","0","0","0","0"
"13","3","11","3","0","0","0","0","0","0","0"
"12","3","2","1","0","0","0","0","0","0","0"
"11","3","9","3","0","0","0","0","0","0","0"
"10","3","7","3","0","0","0","0","0","0","0"
"9","3","4","0","0","0","0","0","0","0","0"
"8","3","6","3","0","0","0","0","0","0","0"
"7","3","8","0","0","0","0","0","0","0","0"
"6","3","6","0","0","0","0","0","0","0","0"
"5","3","4","1","0","0","0","0","0","0","0"
"4","3","5","2","0","0","0","0","0","0","0"
"3","3","5","2","0","0","0","0","0","0","0"
"2","3","4","0","0","0","0","0","0","0","0"
"1","3","6","3","0","0","0","0","0","0","0"
"1","28","4","1","0","0","0","0","0","0","0"
"2","28","9","1","0","0","1","0","0","0","0"
"3","28","5","2","0","0","0","0","0","0","0"
"4","28","9","1","0","0","0","0","0","0","0"
"5","28","4","2","0","0","0","0","0","0","0"
"6","28","5","0","0","","0","0","0","0","0"
"7","28","6","3","0","0","0","0","0","0","0"
"8","28","5","2","0","0","0","0","0","0","0"
"9","28","3","1","0","0","0","0","0","0","0"
"10","28","7","0","0","0","0","0","0","0","0"
"11","28","8","3","0","0","0","0","0","0","0"
"12","28","5","2","0","0","0","0","0","0","0"
"13","28","6","2","0","0","1","0","0","0","0"
"14","28","13","1","0","0","0","0","0","0","0"
"15","28","5","0","0","0","1","0","0","0","0"
"16","28","3","1","0","0","0","0","0","0","0"
"17","28","5","1","0","0","0","0","0","0","0"
"18","28","4","0","0","0","0","0","0","0","0"
"19","28","2","1","0","0","1","0","0","0","0"
"20","28","4","1","0","0","0","0","0","0","0"
"1","12","14","2","0","0","0","0","0","0","0"
"2","12","9","2","0","0","0","0","0","0","0"
"3","12","8","1","0","0","1","0","0","0","0"
"4","12","5","1","0","0","0","0","0","0","0"
"6","12","7","1","0","0","0","0","0","0","0"
"7","12","10","0","0","0","1","0","0","0","0"
"8","12","11","2","0","0","0","0","0","0","0"
"9","12","9","0","0","0","1","0","0","0","0"
"10","12","10","2","0","0","0","0","0","0","0"
"11","12","10","2","0","0","0","0","0","0","0"
"12","12","3","0","0","0","0","0","0","0","0"
"13","12","11","1","0","0","0","0","0","0","0"
"14","12","9","1","0","0","0","0","0","0","0"
"15","12","5","1","0","0","0","0","0","0","0"
"16","12","11","2","0","0","0","0","0","0","0"
"17","12","9","2","0","0","0","0","0","0","0"
"18","12","10","3","0","0","0","0","0","0","0"
"19","12","6","3","0","0","0","0","0","0","0"
"20","6","3","0","0","0","0","0","0","0","0"
"1","16","6","2","0","0","0","0","0","0","0"
"2","16","5","1","0","0","0","0","0","0","0"
"3","16","4","1","1","0","0","0","0","0","0"
"4","16","2","1","0","0","1","0","0","0","0"
"5","16","2","0","0","0","0","0","0","0","0"
"6","16","5","0","1","0","0","0","0","0","0"
"7","16","6","3","0","0","0","0","0","0","0"
"8","16","4","1","0","0","0","0","0","0","0"
"9","16","6","0","0","0","0","0","0","0","0"
"10","16","4","2","0","0","0","0","0","0","0"
"11","16","3","1","0","0","0","0","0","0","0"
"12","16","5","2","0","0","0","0","0","0","0"
"13","16","5","1","1","0","0","0","0","0","0"
"14","16","3","0","0","0","0","0","0","0","0"
"15","16","6","2","0","0","0","0","0","0","0"
"16","16","6","3","0","0","0","0","0","1","0"
"17","16","7","3","0","0","0","0","0","0","0"
"18","16","7","2","0","0","0","0","0","0","0"
"19","16","7","3","0","0","0","0","0","0","0"
"20","16","6","2","0","0","0","0","0","0","0"
"1","15","3","1","0","0","0","0","0","0","0"
"2","15","2","0","0","0","0","0","0","0","0"
"3","15","4","2","0","0","0","0","0","0","0"
"4","15","7","3","0","0","0","0","0","0","0"
"5","15","4","1","0","0","0","0","0","0","0"
"6","15","8","0","0","0","0","0","0","0","0"
"7","15","2","0","0","0","0","0","0","0","0"
"8","15","6","0","0","0","0","0","0","0","0"
"9","15","10","2","0","0","0","0","0","0","0"
"10","15","4","1","0","0","1","0","0","0","0"
"11","15","5","1","0","0","0","0","0","0","0"
"12","15","3","0","0","0","0","0","0","0","0"
"13","15","6","3","0","0","0","0","0","0","0"
"14","15","4","0","0","0","0","0","0","0","0"
"15","15","6","2","0","0","0","0","0","0","0"
"16","15","7","2","1","0","0","0","0","0","0"
"17","15","8","2","0","0","0","0","0","0","0"
"18","15","5","1","0","0","0","0","0","0","0"
"19","15","5","2","0","0","0","0","0","0","0"
"20","15","6","2","0","0","0","0","0","0","0"
"1","14","10","0","0","0","0","0","0","0","0"
"2","14","7","1","0","0","0","0","0","0","0"
"3","14","7","4","0","0","0","0","0","0","0"
"4","14","9","3","0","0","0","0","0","0","0"
"5","14","6","3","0","0","0","0","0","0","0"
"6","14","5","2","0","0","0","0","1","0","0"
"7","14","5","0","0","0","0","0","0","0","0"
"8","14","2","0","0","0","0","0","0","0","0"
"9","14","13","4","0","0","0","0","0","0","0"
"10","14","8","2","0","0","0","0","0","0","0"
"11","14","7","1","0","0","0","0","1","0","0"
"12","14","8","3","0","0","0","0","1","0","0"
"14","14","8","1","0","0","0","0","0","0","0"
