"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"1","6","8","0","0","0","0","0","0","0","0"
"3","23","5","3","0","0","0","0","0","0","0"
"23","23","8","3","0","0","0","0","0","0","0"
"5","23","2","0","0","0","0","0","0","0","0"
"8","23","6","0","0","0","0","0","0","0","0"
"2","23","2","0","0","0","0","0","0","0","0"
"12","23","2","0","0","0","0","0","0","0","0"
"6","23","5","2","0","0","0","0","0","0","0"
"20","23","7","2","0","0","0","0","0","0","0"
"4","23","5","2","0","0","0","0","0","0","0"
"7","23","4","0","0","0","0","0","0","0","0"
"9","23","4","2","0","0","0","0","0","0","0"
"7","1","9","5","2","0","0","0","0","0","0"
"18","3","8","3","0","0","0","0","0","0","0"
"21","23","5","2","0","0","0","0","0","0","0"
"22","23","6","2","0","0","0","0","0","0","0"
"16","23","8","3","0","0","0","0","0","0","0"
"15","23","9","1","0","0","0","0","0","0","0"
"10","23","6","3","0","0","0","0","0","0","0"
"13","23","6","1","0","0","1","0","0","0","0"
"14","23","6","2","0","0","1","1","0","0","0"
"16","9","8","4","0","0","0","0","0","0","0"
"8","9","4","2","0","0","0","0","0","0","0"
"7","9","5","2","0","0","0","0","0","0","0"
"9","9","6","2","1","0","0","0","0","0","0"
"2","9","12","3","0","0","0","0","0","0","0"
"3","9","8","4","0","0","0","0","0","0","0"
"11","9","7","3","0","0","0","0","0","0","0"
"10","9","9","3","0","0","0","0","0","0","0"
"14","9","5","2","0","0","0","0","0","0","0"
"12","9","10","3","0","0","0","0","0","0","0"
"6","9","3","1","0","0","0","0","0","0","0"
"5","9","8","3","0","0","0","0","0","0","0"
"4","9","10","2","0","0","0","0","0","0","0"
"17","9","8","1","0","0","0","0","0","0","0"
"20","9","4","0","0","0","0","0","0","0","0"
"18","9","4","2","0","0","0","0","0","0","0"
"23","9","4","0","0","0","0","0","0","0","0"
"13","9","2","0","0","0","0","0","0","0","0"
"1","10","7","3","0","0","0","0","0","0","0"
"20","10","2","0","0","0","0","0","0","0","0"
"28","10","6","0","0","0","0","0","0","0","0"
"12","10","4","2","0","0","0","0","0","0","0"
"11","10","9","1","0","0","0","0","0","0","0"
"9","10","6","2","0","0","0","0","0","0","0"
"10","10","4","2","0","0","0","0","0","0","0"
"8","10","4","2","0","0","0","0","0","0","0"
"6","10","8","3","0","0","0","0","0","0","0"
"4","10","12","2","0","0","0","0","0","0","0"
"7","10","7","1","0","0","0","0","0","0","0"
"5","10","7","2","0","0","0","0","0","0","0"
"2","10","3","1","0","0","0","0","0","0","0"
"3","10","5","4","0","0","0","0","0","0","0"
"13","10","4","1","0","0","0","0","0","0","0"
"23","10","1","0","0","0","0","0","0","0","0"
"16","10","3","1","0","0","0","0","0","0","0"
"10","24","2","0","0","0","0","0","0","0","0"
"8","24","6","0","0","0","0","0","0","0","0"
"4","24","2","0","0","0","0","0","0","0","0"
"20","24","3","0","0","0","0","0","0","0","0"
"17","24","4","2","0","0","0","0","0","0","0"
"21","24","5","3","0","0","0","0","0","0","0"
"12","24","7","2","0","0","0","0","0","0","0"
"11","24","2","0","0","0","0","0","0","0","0"
"16","24","4","2","0","0","0","0","1","0","0"
"15","24","3","0","0","0","0","0","0","0","0"
"6","24","3","1","0","0","0","0","0","0","0"
"5","24","2","0","0","0","0","0","0","0","0"
"18","24","3","1","0","0","0","0","0","0","0"
"3","24","2","0","0","0","0","0","0","0","0"
"2","24","5","2","0","0","0","0","0","0","0"
"1","24","3","0","0","0","0","0","0","0","0"
"13","24","3","1","0","0","0","0","0","0","0"
"14","24","9","2","0","0","0","0","0","0","0"
"7","24","7","1","0","0","0","0","0","0","0"
"14","10","3","1","0","0","0","0","0","0","0"
"2","2","7","2","0","0","0","0","0","0","0"
"1","2","6","1","0","0","0","0","0","0","0"
"3","2","4","2","0","0","0","0","0","0","0"
"4","2","5","3","1","0","0","0","0","0","0"
"5","2","3","2","0","0","0","0","0","0","0"
"6","2","5","2","0","0","0","0","0","0","0"
"8","2","5","2","0","0","0","0","0","0","0"
"7","2","4","1","0","0","0","0","0","0","0"
"11","2","3","1","0","0","0","0","0","0","0"
"9","2","5","2","0","0","0","0","0","0","0"
"10","2","7","1","0","0","0","0","0","0","0"
"12","2","4","1","0","0","0","0","0","0","0"
"14","2","3","1","0","0","0","0","0","0","0"
"13","2","6","3","0","0","0","0","0","0","0"
"16","2","4","2","0","0","0","0","0","0","0"
"17","2","6","1","0","0","0","0","0","0","0"
"15","2","9","3","0","0","0","0","0","0","0"
"18","2","5","2","0","0","0","0","0","0","0"
"21","2","4","0","0","0","0","0","0","0","0"
"23","2","3","0","0","0","0","0","0","0","0"
"17","8","6","3","0","0","0","0","0","0","0"
"16","8","5","3","0","0","0","0","0","0","0"
"15","8","4","2","0","0","0","0","0","0","0"
"14","8","7","4","0","0","0","0","0","0","0"
"13","8","3","0","0","0","0","0","0","0","0"
"12","8","4","2","0","0","0","0","1","0","0"
"11","8","4","1","0","0","0","0","0","0","0"
"10","8","11","2","0","0","0","0","0","0","0"
"9","8","8","4","0","0","0","0","0","0","0"
"8","8","2","0","0","0","0","0","0","0","0"
"7","8","6","1","0","0","0","0","0","0","0"
"6","8","8","2","0","0","0","0","0","0","0"
"5","8","4","2","0","0","0","0","0","0","0"
"4","8","5","3","0","0","0","0","0","0","0"
"3","8","2","0","0","0","0","0","0","0","0"
"2","8","6","2","0","0","0","0","0","0","0"
"1","8","3","0","0","0","0","0","0","0","0"
"18","8","5","0","0","0","0","0","0","0","0"
"23","8","4","0","0","0","0","0","0","0","0"
"22","8","6","0","0","0","0","0","0","0","0"
"19","8","7","0","0","0","0","0","0","0","0"
"13","30","4","0","0","0","0","0","0","0","0"
"14","30","5","3","0","0","0","0","0","0","0"
"12","30","5","1","0","0","0","0","0","0","0"
"11","30","4","0","0","0","0","0","0","0","0"
"10","30","8","1","0","0","1","0","0","1","0"
"15","10","3","1","0","0","0","0","0","0","0"
"7","30","5","1","0","0","0","0","0","0","0"
"9","30","7","0","0","0","0","0","0","0","0"
"6","30","8","1","0","0","1","0","0","0","0"
"5","30","4","0","0","0","1","0","0","0","0"
"4","30","4","2","0","0","0","0","0","0","0"
"3","30","10","2","0","0","3","0","0","0","0"
"19","30","4","0","0","0","0","0","0","0","0"
"18","3","5","1","0","0","0","0","0","0","0"
"1","29","3","0","0","0","0","0","0","0","0"
"2","30","9","3","0","0","0","0","0","0","0"
"16","30","8","2","0","0","0","0","0","1","0"
"15","30","4","0","0","0","0","0","0","0","0"
"20","17","4","0","0","0","0","0","0","0","0"
"3","17","5","2","0","0","1","0","0","0","0"
"2","17","3","1","0","0","0","0","0","0","0"
"1","17","4","0","0","0","0","0","0","0","0"
"12","17","7","2","0","0","1","0","0","0","0"
"11","17","4","2","0","0","0","0","0","0","0"
"10","17","4","1","1","0","0","0","0","0","0"
"9","17","5","0","0","0","0","0","0","0","0"
"15","17","6","2","0","0","0","0","0","0","0"
"14","17","6","1","0","0","0","0","0","0","0"
"13","17","3","1","0","0","0","0","0","0","0"
"16","17","7","1","0","0","0","0","0","0","0"
"22","17","3","0","0","0","0","0","0","0","0"
"21","17","3","0","0","0","0","0","0","0","0"
"7","17","5","2","0","0","1","0","0","0","0"
"6","17","6","2","0","0","0","0","0","0","0"
"5","17","4","0","0","0","0","0","0","0","0"
"4","17","6","3","0","0","0","0","0","0","0"
"13","29","2","0","0","0","0","0","0","0","0"
"6","21","8","2","0","0","0","0","0","0","0"
"11","4","1","0","0","0","0","0","0","0","0"
"20","21","5","2","0","0","0","0","0","0","0"
"21","21","5","1","0","0","0","0","0","0","0"
"16","21","6","1","0","0","0","0","0","0","0"
"22","21","2","0","0","0","0","0","0","0","0"
"12","21","3","0","0","0","0","0","0","0","0"
"14","21","7","0","0","0","0","0","0","0","0"
"23","21","8","0","0","0","0","0","0","0","0"
"8","21","5","2","0","0","0","0","0","0","0"
"13","21","4","0","0","0","0","0","0","0","0"
"9","21","5","0","0","0","0","0","0","0","0"
"7","21","4","2","0","0","0","0","0","0","0"
"5","21","4","0","0","0","0","0","0","0","0"
"1","21","9","3","0","0","0","0","1","0","0"
"2","21","13","3","0","0","0","0","1","0","0"
"18","21","5","2","0","0","0","0","0","0","0"
"4","21","7","3","0","0","0","0","0","0","0"
"3","21","2","0","0","0","0","0","0","0","0"
"15","21","10","0","0","0","0","0","0","0","0"
"23","26","4","0","0","0","0","0","0","0","0"
"19","26","5","0","0","0","0","0","0","0","0"
"18","26","4","1","0","0","0","0","0","0","0"
"17","26","2","0","0","0","0","0","0","0","0"
"9","26","5","0","0","0","0","0","0","0","0"
"11","26","8","1","0","0","0","0","0","0","0"
"12","26","9","1","0","0","0","0","0","0","0"
"14","26","6","4","0","0","0","0","1","0","0"
"13","26","5","1","0","0","0","0","0","0","0"
"15","26","5","1","0","0","0","0","0","0","0"
"16","26","6","1","0","0","0","0","0","0","0"
"8","26","12","3","0","0","0","0","0","0","0"
"7","26","5","0","0","0","0","0","0","0","0"
"6","26","4","2","0","0","0","0","0","0","0"
"5","26","5","2","0","0","0","0","0","0","0"
"4","26","8","1","0","0","0","0","0","0","0"
"3","26","5","0","0","0","0","0","0","0","0"
"2","26","9","3","0","0","1","0","0","0","0"
"1","26","7","0","0","0","0","0","0","0","0"
"10","26","3","0","0","0","0","0","0","1","0"
"16","3","7","1","0","0","1","0","0","0","0"
"7","3","3","1","0","0","0","0","0","0","0"
"18","3","6","2","0","0","0","0","0","0","0"
"10","3","8","1","0","0","1","0","0","0","0"
"17","3","6","2","0","0","0","0","0","0","0"
"15","3","6","3","0","0","0","0","0","0","0"
"14","3","9","3","0","0","0","0","0","0","0"
"8","3","5","2","0","0","0","0","0","0","0"
"6","3","7","2","0","0","0","0","0","0","0"
"11","3","3","1","0","0","0","0","0","0","0"
"12","3","3","1","0","0","0","0","0","0","0"
"3","3","6","3","0","0","0","0","0","0","0"
"2","3","7","2","0","0","0","0","0","0","0"
"13","3","10","0","0","0","0","0","0","0","0"
"5","3","5","3","0","0","0","0","0","0","0"
"9","3","3","1","0","0","0","0","0","0","0"
"4","3","8","3","0","0","0","0","0","0","0"
"1","3","4","2","0","0","0","0","0","0","0"
"7","18","9","1","0","0","0","0","0","0","0"
"8","18","7","2","0","0","0","0","0","0","0"
"9","18","7","0","0","0","0","0","0","0","0"
"10","18","7","3","0","0","0","0","1","0","0"
"13","18","10","2","0","0","0","0","0","0","0"
"12","18","10","2","0","0","0","0","0","0","0"
"11","18","2","0","0","0","0","0","0","0","0"
"14","18","7","2","0","0","0","0","0","0","0"
"15","18","5","3","0","0","0","0","0","0","0"
"16","18","3","0","0","0","0","0","0","0","0"
"17","18","6","0","0","0","0","0","0","0","0"
"18","18","3","0","0","0","0","0","0","0","0"
"19","18","7","0","0","0","0","0","0","0","0"
"20","18","4","1","0","0","0","0","0","0","0"
"4","18","5","0","0","0","0","0","0","0","0"
"3","18","11","3","0","0","0","0","0","0","0"
"2","18","8","3","0","0","1","0","0","0","0"
"1","18","3","1","0","0","0","0","0","0","0"
"5","18","4","1","0","0","0","0","0","0","0"
"6","18","18","2","1","0","0","0","0","0","0"
"18","11","6","1","1","0","0","0","0","0","0"
"1","11","3","0","0","0","0","0","0","0","0"
"2","11","8","4","1","0","1","0","0","0","0"
"3","11","9","2","0","0","0","0","0","0","0"
"4","11","3","2","0","0","0","0","0","1","0"
"5","11","5","1","0","0","2","0","0","0","0"
"6","11","3","1","0","0","0","0","0","0","0"
"7","11","6","1","0","0","0","0","0","0","0"
"8","11","5","2","0","0","0","0","0","0","0"
"9","11","5","2","0","0","0","0","0","0","0"
"16","11","5","2","0","0","0","0","0","0","0"
"17","11","4","2","0","0","1","0","0","0","0"
"23","11","2","0","0","0","0","0","0","0","0"
"14","11","2","1","0","0","0","0","0","0","0"
"13","11","4","1","1","0","0","0","0","0","0"
"12","11","7","2","0","0","0","0","0","0","0"
"11","6","3","0","0","0","0","0","0","0","0"
"10","11","6","3","0","0","0","0","0","0","0"
"2","14","6","3","0","0","0","0","1","0","0"
"6","14","7","0","0","0","0","0","0","0","0"
"15","6","2","0","0","0","0","0","0","0","0"
"20","14","5","0","0","0","0","0","0","0","0"
"19","14","3","0","0","0","0","0","0","0","0"
"9","14","3","1","0","0","0","0","0","0","0"
"8","14","3","1","0","0","0","0","0","0","0"
"17","14","4","2","0","0","0","0","0","0","0"
"18","14","12","2","0","0","0","0","0","0","0"
"16","14","6","3","0","0","0","0","1","0","0"
"14","14","10","2","0","0","0","0","0","0","0"
"12","14","8","2","0","0","0","0","0","0","0"
"13","14","7","3","0","0","0","0","0","0","0"
"10","14","3","1","0","0","0","0","0","0","0"
"11","14","4","0","0","0","0","0","0","0","0"
"7","14","6","2","0","0","0","0","0","0","0"
"5","14","9","3","0","0","0","0","0","0","0"
"1","14","3","0","0","0","0","0","0","0","0"
"4","14","3","1","0","0","0","0","0","0","0"
"3","14","6","3","0","0","0","0","0","0","0"
"20","3","2","0","0","0","0","0","0","0","0"
"22","22","4","0","0","0","0","0","0","0","0"
"22","3","2","0","0","0","0","0","0","0","0"
"17","22","3","2","0","0","0","0","0","0","0"
"7","22","8","0","0","0","0","0","0","0","0"
"9","13","4","1","0","0","0","0","0","0","0"
"8","13","3","1","0","0","0","0","0","0","0"
"7","13","5","2","0","0","0","0","0","0","0"
"6","13","6","2","0","0","0","0","0","0","0"
"11","13","4","2","0","0","0","0","0","0","0"
"10","13","5","1","0","0","0","0","0","0","0"
"13","13","3","1","0","0","0","0","0","0","0"
"4","22","8","3","0","0","0","0","0","0","0"
"6","22","6","3","0","0","0","0","0","0","0"
"8","22","7","3","0","0","0","0","0","0","0"
"12","22","5","1","0","0","0","0","0","0","0"
"11","22","8","3","0","0","0","0","0","0","0"
"9","22","22","3","1","0","0","0","1","0","0"
"6","22","6","2","0","0","0","0","0","0","0"
"5","22","5","1","0","0","0","0","0","0","0"
"3","22","7","0","0","0","0","0","0","0","0"
"13","22","5","0","0","0","0","0","0","0","0"
"2","22","5","0","0","0","0","0","0","0","0"
"1","22","5","0","0","0","0","0","0","0","0"
"15","22","10","1","0","0","0","0","0","0","0"
"19","22","4","1","0","0","0","0","0","0","0"
"12","13","3","1","0","0","0","0","0","0","0"
"11","13","4","2","0","0","0","0","0","0","0"
"16","13","6","1","0","0","0","0","0","0","0"
"15","13","4","0","0","0","0","0","1","0","0"
"14","5","2","0","0","0","0","0","0","0","0"
"17","13","6","2","0","0","0","0","0","0","0"
"2","16","3","1","0","0","0","0","0","0","0"
"18","13","5","2","0","0","0","0","0","0","0"
"23","13","8","0","1","0","0","0","0","0","0"
"22","13","5","1","0","0","1","0","0","0","0"
"21","13","3","0","0","0","0","0","0","0","0"
"20","13","6","0","0","0","0","0","0","0","0"
"19","13","4","0","0","0","0","0","0","0","0"
"3","13","6","2","1","0","1","0","0","0","0"
"2","13","6","2","0","0","0","0","0","0","0"
"1","13","8","1","1","0","0","0","0","0","0"
"5","13","8","2","0","0","0","0","0","0","0"
"5","27","4","0","0","0","0","2","0","0","0"
"4","27","5","1","0","0","0","0","0","0","0"
"3","27","4","0","0","0","0","0","0","0","0"
"6","27","7","3","0","0","0","0","0","0","0"
"23","27","5","1","0","0","0","0","0","0","0"
"2","27","4","2","0","0","0","0","1","0","0"
"20","27","3","0","0","0","0","0","0","0","0"
"14","27","6","0","0","0","0","0","0","0","0"
"15","27","8","0","0","0","1","0","0","0","0"
"11","27","9","2","0","0","0","1","0","0","0"
"10","27","10","2","0","0","0","1","0","0","0"
"16","27","7","1","0","0","0","0","0","0","0"
"7","27","7","0","0","0","0","0","0","0","0"
"9","27","10","2","0","0","0","0","0","0","0"
"12","27","11","5","0","0","0","0","0","0","0"
"13","27","8","0","0","0","0","0","0","0","0"
"1","27","7","1","0","0","0","0","0","0","0"
"3","29","7","2","0","0","0","0","0","0","0"
"15","29","5","2","2","0","0","0","0","0","0"
"19","9","5","1","0","0","0","0","0","0","0"
"1","23","8","0","0","0","0","0","0","0","0"
"17","23","4","0","0","0","0","0","0","0","0"
"11","23","5","0","0","0","0","0","0","0","0"
"6","3","9","1","0","0","0","0","0","0","0"
"8","1","7","2","0","0","0","0","0","0","0"
"22","29","5","2","0","0","0","0","0","0","0"
"19","1","7","3","0","0","0","0","0","0","0"
"15","1","4","1","0","0","0","0","0","0","0"
"14","1","4","1","0","0","0","0","0","0","0"
"18","32","4","0","0","0","0","0","0","0","0"
"11","29","7","0","0","0","0","0","0","0","0"
"21","32","2","0","0","0","0","0","0","0","0"
"22","32","5","1","2","0","0","0","0","0","0"
"5","29","7","3","0","0","0","0","0","0","0"
"18","7","8","3","0","0","0","0","0","0","0"
"23","7","3","0","0","0","0","0","0","0","0"
"22","7","3","0","0","0","0","0","0","0","0"
"23","31","6","0","0","0","0","0","0","0","0"
"22","31","8","0","0","0","0","0","0","0","0"
"21","31","5","0","0","0","0","0","0","0","0"
"22","31","5","1","0","0","0","0","0","0","0"
"10","1","7","2","0","0","1","0","0","0","0"
"20","31","8","0","0","0","0","0","0","0","0"
"4","31","2","0","0","0","0","0","0","0","0"
"19","31","7","1","0","0","0","0","0","0","0"
"21","31","1","0","0","0","0","0","0","0","0"
"15","11","5","2","0","0","0","0","0","0","0"
"21","31","7","2","0","0","0","0","0","0","0"
"15","31","10","1","0","0","0","0","0","0","0"
"12","31","7","2","0","0","0","0","0","0","0"
"17","21","7","2","0","0","0","0","0","0","0"
"7","3","3","0","0","0","0","0","0","0","0"
"19","21","6","3","0","0","0","0","0","0","0"
"10","31","8","0","0","0","0","0","0","0","0"
"4","31","7","0","0","0","0","0","0","0","0"
"3","31","4","0","0","0","0","0","0","0","0"
"2","4","9","4","0","0","0","0","0","0","0"
"4","4","3","0","0","0","0","0","0","0","0"
"7","4","5","2","0","0","0","0","0","0","0"
"6","2","4","1","0","0","0","0","0","0","0"
"8","4","3","1","0","0","0","0","0","0","0"
"9","4","5","2","0","0","0","0","0","0","0"
"10","4","4","1","0","0","0","0","0","0","0"
"11","4","5","1","0","0","0","0","0","0","0"
"13","4","4","2","0","0","0","0","0","0","0"
"14","4","3","1","0","0","0","0","0","0","0"
"12","4","6","0","0","0","0","0","0","0","0"
"16","4","7","1","0","0","0","0","0","0","0"
"15","4","7","3","0","0","0","0","0","0","0"
"18","4","5","1","0","0","0","0","0","0","0"
"1","4","6","3","0","0","0","0","0","0","0"
"5","4","5","1","0","0","0","0","0","0","0"
"3","4","3","1","0","0","0","0","0","0","0"
"1","12","9","2","0","0","0","0","0","0","0"
"2","12","6","2","0","0","0","0","0","0","0"
"3","12","8","3","0","0","0","0","1","0","0"
"5","12","7","3","0","0","0","0","1","0","0"
"4","12","7","4","0","0","0","0","1","0","0"
"6","12","5","1","0","0","0","0","1","0","0"
"7","12","3","1","0","0","0","0","0","0","0"
"9","12","3","1","0","0","0","0","0","0","0"
"8","12","4","2","0","0","1","0","0","0","0"
"10","12","4","1","0","0","0","0","0","0","0"
"11","12","4","2","0","0","0","0","0","0","0"
"12","12","4","2","0","0","0","0","0","0","0"
"13","12","5","3","0","0","0","0","1","0","0"
"14","12","3","1","0","0","0","0","0","0","0"
"16","12","5","2","0","0","0","0","0","0","0"
"15","3","1","0","0","0","0","0","0","0","0"
"22","12","4","0","0","0","0","0","0","0","0"
"23","12","5","0","0","0","0","0","0","0","0"
"17","15","6","2","0","0","0","0","0","0","0"
"16","15","4","1","0","0","0","0","0","0","0"
"15","15","8","2","0","0","0","0","0","0","0"
"14","15","5","1","0","0","0","0","0","0","0"
"13","15","7","0","0","0","0","0","0","0","0"
"12","15","8","1","0","0","0","0","0","0","0"
"11","15","11","4","0","0","0","0","1","0","0"
"10","15","7","3","0","0","0","0","0","0","0"
"9","15","6","1","0","0","0","0","0","0","0"
"8","15","8","2","0","0","0","0","0","0","0"
"7","15","7","2","0","0","0","0","0","0","0"
"6","15","8","1","0","0","0","0","0","0","0"
"5","16","6","4","0","0","0","0","0","0","0"
"4","15","6","2","0","0","0","0","0","0","0"
"3","15","10","3","0","0","0","0","0","0","0"
"1","15","5","1","0","0","0","0","0","1","1"
"2","15","10","2","0","0","0","0","0","0","0"
"18","15","4","2","0","0","0","0","0","0","0"
"23","15","9","0","0","0","0","0","0","0","0"
"19","14","5","0","0","0","0","0","0","0","0"
"3","19","5","1","0","0","0","0","0","0","0"
"4","19","6","0","0","0","0","0","0","0","0"
"5","19","9","0","0","0","0","0","0","0","0"
"6","19","7","4","0","0","0","0","0","0","0"
"7","19","3","0","0","0","0","0","0","0","0"
"8","19","9","1","0","0","0","0","0","0","0"
"10","19","8","4","0","0","0","0","0","0","0"
"11","19","7","0","0","0","0","0","0","0","0"
"12","19","3","0","0","0","0","0","0","0","0"
"13","19","3","1","0","0","0","0","0","0","0"
"14","19","8","3","0","0","0","0","0","0","0"
"15","19","9","2","0","0","0","0","0","1","1"
"16","19","6","3","0","0","0","0","0","0","0"
"17","19","6","1","0","0","1","0","0","0","0"
"18","3","9","3","0","0","1","0","0","0","0"
"19","3","6","0","0","0","0","0","0","0","0"
"20","19","5","0","0","0","1","0","0","0","0"
"23","19","6","3","0","0","1","0","0","0","0"
"1","19","11","1","4","0","0","0","0","0","0"
"8","30","5","3","0","0","1","0","1","0","0"
"21","4","1","0","0","0","0","0","0","0","0"
"20","30","6","1","0","0","1","0","0","0","0"
"17","33","8","2","0","0","0","0","0","0","0"
"22","33","5","0","1","0","1","0","0","0","0"
"23","30","6","0","0","0","0","0","0","0","0"
"20","6","10","0","0","0","0","0","0","0","0"
"21","6","33","3","1","0","1","0","1","0","0"
"20","2","7","2","0","0","0","0","0","1","0"
"19","2","7","1","0","0","0","0","0","0","0"
"22","33","5","0","0","0","0","0","0","0","0"
"9","33","3","1","0","0","0","0","0","0","0"
"19","24","4","2","0","0","0","0","1","0","0"
"22","24","5","1","0","0","0","0","0","0","0"
"18","10","7","3","0","0","0","0","0","0","0"
"17","10","3","1","0","0","0","0","0","0","0"
"22","33","2","0","0","0","0","0","0","0","0"
"21","33","5","0","0","0","0","0","0","0","0"
"8","33","6","0","0","0","1","0","0","0","0"
"19","33","4","0","0","0","0","0","0","0","0"
"18","33","10","1","0","0","0","0","0","0","0"
"17","33","4","2","0","0","0","0","0","0","0"
"21","32","5","0","0","0","0","0","0","0","0"
"20","34","7","0","0","0","0","0","0","0","0"
"19","34","6","0","0","0","0","0","0","0","0"
"19","34","5","0","0","0","0","0","0","0","0"
"17","12","5","1","0","0","0","0","1","0","0"
"18","12","4","1","0","0","1","0","0","0","0"
"18","22","7","2","0","0","0","0","0","0","0"
"22","34","4","0","0","0","0","0","0","0","0"
"21","34","6","0","0","0","0","0","0","0","0"
"20","34","4","0","0","0","0","0","0","0","0"
"14","34","7","0","0","0","0","0","0","0","0"
"16","34","4","0","0","0","0","0","0","0","0"
"4","34","3","0","0","0","0","0","0","0","0"
"17","27","5","0","0","0","0","0","0","0","0"
"19","27","4","1","0","0","0","0","0","0","0"
"21","27","4","0","0","0","0","0","0","0","0"
"22","34","3","0","0","0","0","0","0","0","0"
"8","34","6","0","0","0","0","0","0","0","0"
"18","34","4","0","0","0","0","0","0","0","0"
"22","34","6","1","0","0","0","0","0","0","0"
"21","34","7","0","0","0","0","0","0","0","0"
"9","34","7","3","0","0","0","0","0","0","0"
"17","34","3","1","0","0","0","0","0","0","0"
"23","16","4","2","0","0","0","0","0","0","0"
"22","16","5","0","0","0","0","0","0","0","0"
"21","16","3","1","0","0","0","0","1","0","0"
"20","16","3","0","0","0","0","0","0","0","0"
"19","16","5","0","0","0","0","0","0","0","0"
"18","16","2","0","0","0","0","0","0","0","0"
"17","16","5","2","0","0","0","0","0","0","0"
"16","16","3","1","0","0","0","0","0","0","0"
"15","16","6","0","0","0","0","0","0","0","0"
"14","16","4","2","0","0","0","0","0","0","0"
"13","16","4","2","0","0","0","0","0","0","0"
"12","16","7","3","0","0","0","0","1","0","0"
"11","16","6","0","0","0","0","0","0","0","0"
"10","16","3","0","0","0","0","0","0","0","0"
"9","16","7","1","0","0","0","0","0","0","0"
