"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"23","7","9","2","","0","0","0","0","0","0"
"1","8","3","1","","0","0","0","0","0","0"
"2","8","6","3","","0","0","0","0","0","0"
"3","8","6","3","","0","0","0","1","0","0"
"4","8","12","3","","0","0","0","0","0","0"
"5","8","6","2","","0","0","0","0","0","0"
"6","8","6","0","","0","0","0","0","0","0"
"7","8","5","2","","0","0","0","0","0","0"
"8","8","5","3","","0","0","0","0","0","0"
"9","8","5","2","","0","0","0","1","0","0"
"10","8","8","2","","0","0","0","0","0","0"
"11","8","8","2","","0","0","0","0","0","0"
"12","8","5","2","","0","0","0","0","0","0"
"13","8","7","2","","0","0","0","0","0","0"
"14","8","5","3","","0","0","0","0","0","0"
"15","8","7","1","","0","0","0","0","0","0"
"16","8","6","2","","0","0","0","0","0","0"
"17","8","6","2","","0","0","0","0","0","0"
"18","8","9","0","","0","0","0","0","0","0"
"19","8","6","1","","0","0","0","0","0","0"
"20","8","4","2","","0","0","0","0","0","0"
"21","8","5","2","","0","0","0","0","0","0"
"22","8","7","0","","0","0","0","0","0","0"
"23","8","8","2","","0","0","0","0","0","0"
"1","9","5","0","","0","0","0","0","0","0"
"2","9","4","2","","0","0","0","0","0","0"
"3","9","8","2","","0","0","0","0","0","0"
"4","9","2","0","","0","0","0","0","0","0"
"5","9","4","2","","0","0","0","0","0","0"
"6","9","6","1","","0","0","0","0","0","0"
"7","9","6","2","","0","0","0","0","0","0"
"8","9","7","3","","0","0","0","0","0","0"
"9","9","5","2","","0","0","0","0","0","0"
"10","9","3","1","","0","0","0","0","0","0"
"11","9","4","2","","0","0","0","0","0","0"
"12","9","5","2","","0","0","0","0","0","0"
"13","9","9","4","","0","0","0","1","0","0"
"14","9","5","3","","0","0","0","0","0","0"
"15","9","3","0","","0","0","0","0","0","0"
"16","9","4","2","","0","0","0","0","0","0"
"17","9","11","2","","0","0","0","0","0","0"
"18","9","8","2","","0","0","1","0","0","0"
"19","9","9","0","","0","0","0","0","0","0"
"20","9","3","0","","0","0","0","0","0","0"
"21","9","7","2","","0","0","0","0","0","0"
"22","9","6","1","","0","0","0","0","0","0"
"23","9","5","2","","0","0","0","0","0","0"
"1","10","2","1","","0","0","0","0","0","0"
"2","10","3","1","","0","0","0","0","0","0"
"3","10","3","1","","0","0","0","0","0","0"
"4","10","2","1","","0","0","0","0","0","0"
"5","10","5","2","","0","0","0","1","0","0"
"6","10","8","2","","0","0","0","0","0","0"
"7","10","4","2","","0","0","0","0","0","0"
"8","10","3","1","","0","0","0","0","0","0"
"9","10","5","1","","0","0","0","0","0","0"
"10","10","4","1","","0","0","0","0","0","0"
"11","10","4","2","","0","0","0","0","0","0"
"12","10","9","2","","0","0","0","0","0","0"
"13","10","3","1","","0","0","0","0","0","0"
"14","10","10","3","","0","0","0","0","0","0"
"15","10","4","0","","0","0","0","0","0","0"
"16","10","2","0","","0","0","0","0","0","0"
"17","10","3","1","","0","0","0","0","0","0"
"18","10","4","2","","0","0","0","0","0","0"
"19","10","3","1","","0","0","0","0","0","0"
"20","10","9","2","","0","0","0","0","0","0"
"21","10","3","0","","0","0","0","0","0","0"
"22","10","8","1","","0","0","0","0","0","0"
"23","10","3","1","","0","0","0","1","0","0"
"1","11","4","1","","0","1","0","0","0","0"
"2","11","8","2","","0","1","0","1","0","0"
"3","11","9","4","","0","0","0","1","0","0"
"4","11","9","3","","0","1","0","0","0","0"
"5","11","9","2","","0","0","0","0","0","0"
"6","11","9","1","","0","0","0","0","0","0"
"7","11","3","1","","0","0","0","0","0","0"
"8","11","9","2","","0","0","0","0","1","1"
"9","11","6","1","","0","0","0","0","0","0"
"10","11","12","2","3","2","0","0","0","0","0"
"11","11","7","2","","0","0","0","0","0","0"
"12","11","10","2","","0","0","0","0","0","0"
"13","11","6","1","","0","0","0","0","0","0"
"14","11","7","3","","0","2","0","0","0","0"
"15","11","5","1","","0","0","0","0","0","0"
"16","11","4","1","","0","0","0","0","0","0"
"17","11","6","2","","0","0","0","0","0","0"
"18","11","7","3","","0","0","0","0","0","0"
"19","11","4","1","","0","3","0","0","0","0"
"20","11","4","2","","0","0","0","0","0","0"
"21","11","7","1","","0","0","0","0","0","0"
"22","11","7","2","","0","0","0","0","0","0"
"23","11","7","1","","0","0","0","1","0","0"
"1","12","3","0","","0","1","0","0","0","0"
"2","12","6","2","","0","0","0","0","1","0"
"3","12","6","2","","0","0","0","0","0","0"
"4","12","2","0","","0","0","0","0","0","0"
"5","12","7","2","","0","1","0","0","0","0"
"6","12","8","2","","0","2","0","0","0","0"
"7","12","4","2","","0","0","0","1","0","0"
"8","12","7","2","","0","0","0","0","0","0"
"9","12","3","0","","0","0","0","0","0","0"
"10","12","5","2","","0","0","0","0","0","0"
"11","12","8","3","","0","0","0","0","0","0"
"12","12","10","2","","0","0","0","0","1","0"
"13","12","4","1","","0","0","0","0","1","1"
"14","12","4","2","","0","1","0","1","0","0"
"15","12","4","1","","0","0","0","0","0","0"
"16","12","2","1","","0","1","0","0","0","0"
"17","12","4","0","","0","0","0","0","0","0"
"18","12","4","3","","0","0","0","1","0","0"
"19","12","4","2","","0","0","0","0","0","0"
"20","12","9","4","","0","0","0","0","1","0"
"21","12","9","4","","0","1","0","0","0","0"
"22","12","4","2","","0","1","0","0","0","0"
"23","12","3","1","","0","0","0","0","0","0"
"1","13","3","0","","0","0","0","0","0","0"
"2","13","3","1","","0","0","0","0","0","0"
"3","13","9","1","","0","0","0","0","0","0"
"4","13","7","2","","0","0","0","1","0","0"
"6","13","3","1","","0","0","0","0","0","0"
"7","13","3","0","","0","0","0","0","0","0"
"8","13","4","3","","0","0","0","0","0","0"
"9","13","5","0","","0","0","0","0","0","0"
"11","13","8","0","","0","0","0","0","0","0"
"12","13","5","3","","0","0","1","0","0","0"
"13","13","6","1","","0","1","0","0","0","0"
"14","13","7","1","","1","0","0","0","0","0"
"16","13","4","0","","0","0","0","0","1","0"
"17","13","2","0","","0","0","0","0","0","0"
"18","13","7","1","","0","0","0","1","0","0"
"19","13","3","0","","0","0","0","0","0","0"
"20","13","2","0","","0","0","0","0","0","0"
"22","13","4","1","","0","0","0","0","0","0"
"23","13","3","1","","0","0","0","0","0","0"
"1","3","6","2","","0","0","0","0","0","0"
"2","3","5","2","","0","0","0","0","0","0"
"3","3","9","6","","0","0","0","0","0","0"
"4","3","4","1","","0","0","0","0","0","0"
"5","3","3","1","","0","0","0","0","0","0"
"6","3","4","2","","0","0","0","0","0","0"
"7","3","3","1","","0","0","0","0","0","0"
"8","3","4","2","","0","0","0","0","0","0"
"9","3","4","1","","0","0","0","0","0","0"
"10","3","4","0","","0","0","0","0","0","0"
"11","3","12","3","","0","0","0","1","0","0"
"12","3","4","2","","0","0","0","0","0","0"
"13","3","4","1","","0","0","0","0","0","0"
"14","3","3","0","","0","0","0","0","0","0"
"15","3","4","1","","0","0","0","0","0","0"
"16","3","4","1","","0","0","0","0","0","0"
"17","3","3","1","","0","0","0","0","0","0"
"18","3","6","1","","0","0","0","0","0","0"
"19","3","3","1","","0","0","0","0","0","0"
"20","3","5","0","","0","0","0","0","0","0"
"21","3","3","1","","0","0","0","0","0","0"
"22","3","6","1","","0","0","0","0","0","0"
"23","3","4","2","","0","0","0","0","0","0"
"1","14","7","1","","0","0","0","0","0","0"
"2","14","7","1","","0","0","0","0","0","0"
"3","14","6","2","","0","0","0","0","0","0"
"4","14","6","2","","0","0","0","0","0","0"
"5","14","5","1","","0","0","0","0","0","0"
"6","14","7","4","","0","0","0","1","0","0"
"7","14","8","2","","0","0","0","0","0","0"
"8","14","4","2","","0","0","0","0","0","0"
"9","14","8","2","","0","0","0","0","0","0"
"10","14","9","2","","0","0","0","0","0","0"
"11","14","5","1","","0","0","0","0","0","0"
"12","14","8","1","","0","0","0","0","0","0"
"13","14","4","2","","0","0","0","1","0","0"
"14","14","4","2","","0","0","0","0","0","0"
"15","14","5","1","","0","0","0","0","0","0"
"16","14","7","1","","0","0","0","0","0","0"
"17","14","3","1","","0","0","0","0","0","0"
"18","14","5","2","","0","0","0","0","0","0"
"19","14","5","0","","0","0","0","0","0","0"
"20","14","8","0","","0","0","0","0","0","0"
"21","14","6","3","","0","0","0","1","0","0"
"22","14","5","3","","0","0","0","1","0","0"
"23","14","3","1","","0","0","0","0","0","0"
"1","15","8","3","","0","0","0","0","0","0"
"3","15","4","2","","0","0","0","0","0","0"
"4","15","5","2","","0","0","0","0","0","0"
"5","15","4","1","","0","0","0","0","0","0"
"6","15","5","2","","0","0","0","0","0","0"
"7","15","5","3","","0","0","0","1","0","0"
"9","15","8","2","","0","0","0","0","0","0"
"10","15","5","3","","0","0","0","0","0","0"
"11","15","7","0","","0","0","0","0","0","0"
"12","15","5","2","","0","0","0","0","0","0"
"13","15","7","1","","0","0","0","0","0","0"
"14","15","5","2","","0","0","0","0","0","0"
"15","15","5","3","","0","0","0","1","0","0"
"16","15","6","2","","0","0","0","0","0","0"
"17","15","9","3","","0","0","0","0","0","0"
"18","15","3","1","","0","0","0","0","0","0"
"19","15","5","2","","0","0","0","0","0","0"
"20","15","7","0","","0","0","0","0","0","0"
"21","15","6","3","","0","0","0","0","0","0"
"22","15","4","0","","0","0","0","0","0","0"
"1","16","7","1","","0","0","0","0","0","0"
"2","16","5","2","","0","0","0","0","0","0"
"3","16","4","0","","0","0","0","0","0","0"
"4","16","8","2","","0","0","0","0","0","0"
"5","16","7","1","","0","0","0","0","0","0"
"6","16","5","2","","0","0","0","0","0","0"
"7","16","2","1","","0","0","0","0","0","0"
"8","16","5","3","","0","0","0","0","0","0"
"9","16","5","1","","0","0","0","0","0","0"
"10","16","5","3","","0","0","0","1","0","0"
"11","16","3","1","","0","0","0","0","0","0"
"12","16","2","0","","0","0","0","0","0","0"
"13","16","6","2","","0","0","0","0","0","0"
"14","16","3","1","","0","0","0","0","0","0"
"15","16","3","1","","0","0","0","0","0","0"
"16","16","6","2","","0","0","0","0","0","0"
"17","16","4","0","","0","0","0","0","0","0"
"18","16","6","0","","0","0","0","0","0","0"
"19","16","6","2","","0","0","0","0","0","0"
"20","16","8","2","","0","0","0","0","0","0"
"21","16","4","1","","0","0","0","0","0","0"
"22","16","2","0","","0","1","0","0","0","0"
"23","16","4","2","","0","0","0","0","0","0"
"1","17","5","1","","0","0","0","0","0","0"
"2","17","7","2","","0","2","0","0","0","0"
"3","17","5","2","","0","0","0","0","0","0"
"4","17","6","1","","0","0","0","0","0","0"
"5","17","6","2","","0","0","0","0","0","0"
"6","17","5","3","","0","0","0","0","0","0"
"7","17","4","1","","0","1","0","0","0","0"
"8","17","4","2","","0","0","0","0","0","0"
"10","17","4","0","","0","0","0","0","0","0"
"11","17","5","3","","0","0","0","0","0","0"
"12","17","3","1","","0","0","0","0","0","0"
"13","17","4","2","","0","0","0","0","0","0"
"14","17","4","0","","0","0","0","0","0","0"
"15","17","6","1","","0","0","0","0","0","0"
"16","17","5","3","","0","0","0","1","0","0"
"17","17","3","1","","0","0","0","0","0","0"
"18","17","4","2","","0","0","0","0","0","0"
"19","17","3","1","","0","0","0","0","0","0"
"20","17","4","0","","0","0","0","0","0","0"
"21","17","6","2","","0","0","0","0","0","0"
"22","17","3","1","","0","2","0","0","0","0"
"23","17","3","1","","0","0","0","0","0","0"
"1","18","3","1","","0","0","0","0","0","0"
"2","18","4","2","","0","0","0","0","0","0"
"3","18","6","2","","0","0","0","0","0","0"
"4","18","8","5","","0","0","0","0","0","0"
"5","18","8","4","","0","0","0","0","0","0"
"6","18","6","3","","0","0","0","0","0","0"
"7","18","7","2","","0","0","0","0","0","0"
"8","18","10","3","","0","0","0","0","0","0"
"9","18","7","2","","0","0","0","0","1","1"
"10","18","6","1","","0","0","0","0","0","0"
"11","18","7","2","","0","0","0","0","0","0"
"12","18","3","1","","0","0","0","0","0","0"
"13","18","6","3","","0","1","0","0","0","0"
"14","18","3","1","","0","0","0","0","0","0"
"15","18","5","2","","0","0","0","0","0","0"
"16","18","8","1","","0","0","0","0","0","0"
"17","18","5","3","","0","0","0","0","0","0"
"18","18","3","1","","0","0","0","0","0","0"
"19","18","3","1","","0","0","0","0","0","0"
"20","18","3","1","","0","0","0","0","0","0"
"21","18","4","2","","0","0","0","0","0","0"
"22","18","8","0","","0","0","0","0","0","0"
"23","18","4","2","","0","0","0","0","0","0"
"1","19","5","0","","0","0","0","0","0","0"
"2","19","6","3","","0","0","0","0","0","0"
"3","19","9","1","","0","0","0","0","0","0"
"4","19","6","1","","0","0","0","0","0","0"
"5","19","2","0","","0","0","0","0","0","0"
"6","19","7","2","","0","0","0","0","0","0"
"7","19","3","1","","0","0","0","0","0","0"
"8","19","9","3","","0","0","0","1","0","0"
"9","19","8","3","","0","0","0","0","0","0"
"10","19","8","1","","0","0","0","0","0","0"
"11","19","6","3","","0","0","0","0","0","0"
"12","19","3","0","","0","0","0","0","0","0"
"13","19","4","0","","0","1","0","0","0","0"
"14","19","7","0","","0","0","0","0","0","0"
"15","19","4","1","","0","0","0","0","0","0"
"16","19","5","2","4","2","0","0","0","0","0"
"17","19","3","0","","0","0","0","0","0","0"
"18","19","6","2","","0","1","0","0","0","0"
"19","19","2","0","","0","0","0","0","0","0"
"20","19","5","0","","0","0","0","0","0","0"
"21","19","2","0","","0","0","0","0","0","0"
"22","19","5","1","","0","1","0","0","0","0"
"1","20","4","0","","0","0","0","0","0","0"
"2","20","8","2","","0","0","0","0","0","0"
"3","20","6","0","","0","1","0","0","0","0"
"4","20","5","1","","0","0","0","0","0","0"
"5","20","3","1","","0","0","0","0","0","0"
"6","20","5","2","","0","0","0","0","0","0"
"7","20","3","1","","0","1","0","1","0","0"
"8","20","3","1","","0","0","0","0","0","0"
"9","20","2","0","","0","0","0","0","0","0"
"10","20","5","2","2","0","0","0","0","0","0"
"11","20","2","0","","0","0","0","0","0","0"
"12","20","10","2","","0","0","0","0","0","0"
"13","20","4","2","","0","0","0","0","0","0"
"14","20","4","1","","0","0","0","0","0","0"
"15","20","4","2","","0","3","0","0","0","0"
"16","20","7","1","","0","0","0","0","0","0"
"17","20","4","2","","0","0","0","0","0","0"
"18","20","6","2","","0","0","0","0","0","0"
"19","20","5","2","","0","0","0","0","0","0"
"20","20","7","0","1","0","1","0","0","0","0"
"21","20","10","3","2","1","0","0","0","0","0"
"22","20","9","2","1","0","1","0","0","0","0"
"23","20","7","1","1","0","0","0","0","1","0"
"1","21","4","1","","0","0","0","0","0","0"
"2","21","7","2","","0","0","0","0","0","0"
"3","21","5","1","","0","0","0","0","0","0"
"4","21","7","1","1","0","0","0","0","0","0"
"5","21","3","1","","0","0","0","1","0","0"
"6","21","4","2","","0","0","0","0","0","0"
"7","21","4","0","","0","0","0","0","0","0"
"8","21","6","3","","0","1","0","0","0","0"
"9","21","4","0","","0","2","0","0","0","0"
"10","21","6","2","","0","0","0","0","0","0"
"11","21","6","2","","0","0","0","0","0","0"
"12","21","8","2","2","1","2","0","0","0","0"
"13","21","8","3","","0","0","0","0","0","0"
"14","21","1","0","0","0","2","1","0","0","0"
"15","21","3","1","","0","5","0","1","0","0"
"16","21","4","2","","0","0","0","1","0","0"
"17","21","5","0","","0","0","0","0","0","0"
"18","21","5","3","","0","0","0","1","0","0"
"19","21","3","1","","0","0","0","0","0","0"
"20","21","4","1","","0","1","0","0","0","0"
"21","21","3","1","","0","0","0","0","0","0"
"22","21","5","2","","0","0","0","0","0","0"
"23","21","4","0","","0","0","0","0","0","0"
"1","22","6","2","","0","0","0","0","0","0"
"2","22","6","3","","0","0","0","0","0","0"
"3","22","5","2","","0","0","0","0","0","0"
"5","22","4","2","","0","0","0","1","0","0"
"6","22","5","2","","0","0","0","0","0","0"
"7","22","3","0","","0","0","0","0","0","0"
"8","22","6","2","","0","0","0","1","0","0"
"9","22","2","1","","0","0","0","0","0","0"
"10","22","5","2","","0","0","0","0","0","0"
"11","22","6","1","","0","0","0","0","0","0"
"13","22","4","1","","0","0","0","0","0","0"
"14","22","5","0","","0","0","0","0","0","0"
"15","22","6","0","","0","0","0","0","1","1"
"16","22","3","1","","0","0","0","0","0","0"
"17","22","3","1","","0","0","0","0","0","0"
"18","22","6","0","","0","0","0","0","0","0"
"19","22","7","2","","0","0","0","0","0","0"
"20","22","7","3","","0","0","0","0","0","0"
"21","22","6","0","","0","0","0","0","0","0"
"22","22","5","0","","0","0","0","0","0","0"
"23","22","6","3","2","0","0","0","0","0","0"
"1","23","9","1","","0","0","0","0","0","0"
"2","23","4","2","","0","0","0","0","0","0"
"3","23","4","1","","0","0","0","0","0","0"
"4","23","7","2","","0","0","0","0","0","0"
"5","23","5","1","","0","0","0","0","0","0"
"6","23","4","2","","0","0","0","0","0","0"
"7","23","6","2","","0","0","0","0","0","0"
"8","23","4","2","","0","0","0","0","0","0"
"9","23","4","2","","0","0","0","0","0","0"
"10","23","3","1","","0","0","0","0","0","0"
"11","23","6","2","","0","0","0","0","0","0"
"12","23","4","2","","0","0","0","0","0","0"
"13","23","4","1","","0","0","0","0","0","0"
"14","23","5","3","","0","0","0","0","0","0"
"15","23","3","1","","0","0","0","0","0","0"
"16","23","3","1","","0","0","0","0","0","0"
"17","23","3","1","","0","0","0","0","0","0"
"18","23","4","2","","0","0","0","0","0","0"
"19","23","4","1","","0","0","0","0","0","0"
"20","23","4","2","","0","0","0","0","0","0"
"1","24","4","2","","0","0","0","0","0","0"
"2","24","4","2","","0","0","0","0","0","0"
"3","24","8","2","","0","0","0","0","0","0"
"4","24","4","2","","0","0","0","0","0","0"
"5","24","8","2","","0","0","0","0","0","0"
"6","24","4","2","","0","0","0","0","0","0"
"7","24","3","1","","0","0","0","0","0","0"
"8","24","3","1","","0","0","0","0","0","0"
"9","24","8","2","","0","0","0","0","0","0"
"10","24","4","2","","0","0","0","0","0","0"
"11","24","9","3","","0","0","0","0","0","0"
"12","24","3","2","","0","0","0","1","0","0"
"13","24","5","2","","0","0","0","0","0","0"
"14","24","4","1","","0","0","0","0","0","0"
"15","24","4","2","","0","0","0","0","0","0"
"16","24","4","2","","0","0","0","0","0","0"
"17","24","5","3","","0","0","0","0","0","0"
"18","24","5","3","","0","0","0","1","0","0"
"19","24","3","1","","0","0","0","0","0","0"
"20","24","3","1","","0","0","0","0","0","0"
"1","25","9","2","","0","0","0","0","0","0"
"2","25","6","2","","0","0","0","0","0","0"
"3","25","2","1","","0","0","0","0","0","0"
"4","25","5","3","","0","0","0","0","0","0"
"5","25","5","1","","0","0","0","0","0","0"
"6","25","3","1","","0","0","0","0","0","0"
"7","25","4","2","","0","0","0","0","0","0"
"8","25","4","2","","0","0","0","0","0","0"
"9","25","5","2","","0","0","0","0","0","0"
"10","25","4","2","","0","0","0","0","0","0"
"11","25","4","2","","0","0","0","0","0","0"
"12","25","4","1","","0","0","0","0","0","0"
"13","25","5","2","","0","0","0","0","0","0"
"14","25","4","2","","0","0","0","0","0","0"
"15","25","3","1","","0","0","0","0","0","0"
"16","25","3","1","","0","0","0","0","0","0"
"17","25","3","6","","0","0","0","0","0","0"
"18","25","3","1","","0","0","0","0","0","0"
"19","25","3","1","","0","0","0","0","0","0"
"20","25","3","1","","0","0","0","0","0","0"
"21","25","5","2","","0","0","0","0","0","0"
"22","25","4","2","","0","0","0","0","0",""
"1","26","4","2","","0","0","0","0","0","0"
"2","26","3","1","","0","0","0","0","0","0"
"3","26","4","2","","0","0","0","0","0","0"
"4","26","4","2","","0","0","0","0","0","0"
"5","26","3","1","","0","0","0","0","0","0"
"6","26","6","3","","0","0","0","0","0","0"
"7","26","4","1","","0","0","0","0","0","0"
"8","26","5","3","","0","0","0","1","0","0"
"9","26","4","2","","0","0","0","0","0","0"
"10","26","1","0","","0","0","0","0","0","0"
"11","26","7","2","","0","0","0","0","0","0"
"12","26","4","1","","0","0","0","0","0","0"
"13","26","7","1","","0","0","0","0","0","0"
"14","26","3","1","","0","0","0","0","0","0"
"15","26","12","3","","0","0","0","0","0","0"
"16","26","3","1","","0","0","0","0","0","0"
"17","26","6","1","","0","0","0","0","0","0"
"18","26","3","1","","0","0","0","0","0","0"
"19","26","4","2","","0","0","0","0","0","0"
"20","26","3","1","","0","0","0","0","0","0"
"21","26","3","1","","0","0","0","0","0","0"
"1","27","4","1","","0","0","0","0","0","0"
"3","27","3","1","","0","0","0","0","0","0"
"4","27","3","1","","0","0","0","0","0","0"
"5","27","4","0","","0","0","0","0","0","0"
"6","27","4","2","","0","0","0","0","0","0"
"7","27","3","1","","0","0","0","0","0","0"
"8","27","3","1","","0","0","0","0","0","0"
"9","27","5","2","","0","0","0","0","0","0"
"10","27","2","0","","0","0","0","0","0","0"
"11","27","4","2","","0","0","0","0","0","0"
"12","27","4","2","","0","0","0","0","0","0"
"13","27","5","4","","0","0","0","0","0","0"
"14","27","3","1","","0","0","0","0","0","0"
"15","27","4","2","","0","0","0","0","0","0"
"16","27","3","1","","0","0","0","0","0","0"
"17","27","3","1","","0","0","0","0","0","0"
"18","27","4","2","","0","0","0","0","0","0"
"19","27","3","1","","0","0","0","0","0","0"
"20","27","5","3","","0","0","0","0","0","0"
"21","27","5","1","","0","0","0","0","0","0"
"1","28","3","1","","0","0","0","0","0","0"
"2","28","6","2","","0","0","0","0","0","0"
"3","28","5","1","","0","0","0","0","0","0"
"4","28","5","2","","0","0","0","0","0","0"
"5","28","4","0","","0","0","0","0","0","0"
"6","28","3","1","","0","0","0","0","0","0"
"7","28","3","1","","0","0","0","0","0","0"
