"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"17","20","5","1","0","0","0","0","0","0","0"
"16","20","4","0","0","0","0","0","0","0","0"
"15","20","9","2","0","0","0","0","0","0","0"
"14","20","4","2","0","0","0","0","0","0","0"
"13","20","6","3","0","0","0","0","0","0","0"
"12","20","6","2","0","0","0","0","0","0","0"
"11","20","5","2","0","0","0","0","0","0","0"
"10","20","8","4","0","0","0","0","0","0","0"
"9","20","8","4","0","0","0","0","0","0","0"
"8","20","5","3","0","0","0","0","0","0","0"
"7","20","4","2","0","0","0","0","0","0","0"
"6","20","7","3","0","0","0","0","0","0","0"
"5","20","5","3","0","0","0","0","0","0","0"
"4","20","5","2","0","0","0","0","0","0","0"
"3","20","9","2","0","0","0","0","0","0","0"
"2","20","8","3","0","0","0","0","0","0","0"
"1","20","9","3","0","0","0","0","0","0","0"
"17","21","4","2","0","0","0","0","0","0","0"
"16","21","6","0","0","0","0","0","0","0","0"
"15","21","7","3","0","0","1","0","0","0","0"
"14","21","6","2","0","0","0","0","0","0","0"
"13","21","3","0","0","0","0","0","0","0","0"
"12","21","5","3","0","0","0","0","0","0","0"
"11","21","7","1","0","0","0","0","0","0","0"
"10","21","5","1","0","0","0","0","0","0","0"
"9","21","5","2","0","0","0","0","0","0","0"
"8","21","8","2","0","0","0","0","0","0","0"
"7","21","6","1","0","0","0","0","0","0","0"
"6","21","6","2","0","0","0","0","0","0","0"
"5","21","4","1","0","0","0","0","0","0","0"
"4","21","6","3","0","0","0","0","0","0","0"
"3","21","5","2","0","0","0","0","0","0","0"
"2","21","5","1","0","0","0","0","0","0","0"
"1","21","5","2","0","0","0","0","0","0","0"
"17","22","7","1","0","0","0","0","0","0","0"
"16","22","4","2","0","0","0","0","0","0","0"
"15","22","5","0","0","0","0","0","0","0","0"
"14","22","4","2","0","0","0","0","1","0","0"
"13","22","5","0","0","0","1","0","1","0","0"
"12","22","5","1","0","0","0","0","0","0","0"
"11","22","6","3","0","0","0","0","1","0","0"
"10","22","3","2","0","0","0","0","0","0","0"
