"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"6","16","9","0","0","0","0","0","0","0","0"
"7","16","8","2","0","0","0","0","0","0","0"
"8","16","4","1","0","0","0","0","0","0","0"
"9","16","7","0","0","0","0","0","0","0","0"
"10","16","4","1","0","0","0","0","0","0","0"
"11","16","6","0","0","0","0","0","0","0","0"
"12","16","14","3","0","0","0","0","0","0","0"
"13","16","4","0","0","0","0","0","0","0","0"
"1","2","6","3","0","0","0","0","0","0","0"
"2","2","5","3","0","0","0","0","0","0","0"
"3","2","6","0","0","0","1","0","0","0","0"
"4","2","4","2","0","0","0","0","0","0","0"
"5","2","3","0","0","0","1","0","0","0","0"
"6","2","5","0","0","0","0","0","0","0","0"
"7","2","3","0","0","0","0","0","0","0","0"
"8","2","4","2","0","0","0","0","0","0","0"
"9","2","5","0","0","0","0","0","0","0","0"
"10","2","4","0","0","0","1","0","0","0","0"
"11","2","6","0","0","0","0","0","0","0","0"
"12","2","3","0","0","0","0","0","0","0","0"
"13","2","4","0","0","0","0","0","0","0","0"
"1","23","4","0","0","0","0","0","0","0","0"
"2","23","4","2","0","0","0","0","0","0","0"
"3","23","8","0","0","0","0","0","0","0","0"
"4","23","5","3","0","0","0","0","0","0","0"
"5","23","6","3","0","0","0","0","0","0","0"
"6","23","8","0","0","0","0","0","0","0","0"
"7","23","3","0","0","0","0","0","0","0","0"
"8","23","4","2","0","0","0","0","0","0","0"
"9","23","5","3","0","0","0","0","0","0","0"
"10","23","5","0","0","0","0","0","0","0","0"
"11","23","5","0","0","0","0","0","0","0","0"
"12","23","3","1","0","0","0","0","0","0","0"
"13","23","5","0","0","0","0","0","0","0","0"
"1","9","5","0","0","0","0","0","0","0","0"
"2","9","10","3","0","0","0","0","0","0","0"
"3","9","5","1","0","0","0","0","0","0","0"
"4","9","7","0","0","0","0","0","0","0","0"
"5","9","7","4","0","0","0","0","0","0","0"
"6","9","5","0","0","0","0","0","0","0","0"
"7","9","5","0","0","0","1","0","0","0","0"
"8","9","4","0","0","0","0","0","0","0","0"
"9","9","4","1","0","0","0","0","0","0","0"
"10","9","3","0","0","0","0","0","0","0","0"
"11","9","5","0","0","0","0","0","0","0","0"
"12","9","5","0","0","0","0","0","0","0","0"
"13","9","4","1","0","0","0","0","0","0","0"
"1","17","4","0","0","0","0","0","0","0","0"
"2","17","8","1","0","0","0","0","0","0","0"
"3","17","6","3","0","0","0","0","0","0","0"
"4","17","3","0","0","0","0","0","0","0","0"
"5","17","9","2","0","0","0","0","0","0","0"
"6","17","7","2","0","0","0","0","0","0","0"
"7","17","5","0","0","0","0","0","0","0","0"
"8","17","6","4","0","0","0","0","0","0","0"
"9","17","11","3","0","0","0","0","0","0","0"
"10","17","4","0","0","0","0","0","0","0","0"
"11","17","5","2","0","0","0","0","0","0","0"
"12","17","1","0","0","0","0","0","0","0","0"
"13","17","4","0","0","0","0","0","0","0","0"
"1","3","6","3","0","0","0","0","0","0","0"
"2","3","4","2","0","0","0","0","0","0","0"
"3","3","5","0","0","0","0","0","0","0","0"
"4","3","6","0","0","0","0","0","0","0","0"
"5","3","3","0","0","0","0","0","0","0","0"
"6","3","5","3","0","0","0","0","0","0","0"
"7","3","5","2","0","0","0","0","0","0","0"
"8","3","9","3","0","0","0","0","0","0","0"
"9","3","5","0","0","0","0","0","0","0","0"
"10","3","5","0","0","0","0","0","0","0","0"
"11","3","11","0","0","0","0","0","0","0","0"
"12","3","3","0","0","0","1","0","0","0","0"
"13","3","5","0","0","0","0","0","0","0","0"
"1","24","4","0","0","0","0","0","0","0","0"
"2","24","3","1","0","0","0","0","0","0","0"
"3","24","10","2","0","0","0","0","0","0","0"
"4","24","4","2","0","0","0","0","0","0","0"
"5","24","4","0","0","0","0","0","0","0","0"
"6","24","14","1","0","0","0","0","0","0","0"
"7","24","8","2","0","0","0","0","0","0","0"
"8","24","5","0","0","0","0","0","0","0","0"
"9","24","5","2","0","0","0","0","0","0","0"
"10","24","4","2","0","0","0","0","0","0","0"
"11","24","4","0","0","0","0","0","0","0","0"
"12","24","4","0","0","0","0","0","0","0","0"
"13","24","5","2","0","0","0","0","0","0","0"
"1","10","4","2","0","0","1","1","0","0","0"
"2","10","7","0","0","0","0","0","0","0","0"
"3","10","7","1","0","0","0","0","0","0","0"
"4","10","5","3","0","0","0","0","0","0","0"
"5","10","5","0","0","0","0","0","0","0","0"
"6","10","6","0","0","0","1","0","0","0","0"
"7","10","4","0","0","0","1","0","0","0","0"
"8","10","10","3","0","0","0","0","0","0","0"
"9","10","7","2","0","0","0","0","0","0","0"
"10","10","7","0","0","0","0","0","0","0","0"
"11","10","9","2","0","0","0","0","0","0","0"
"12","10","4","0","0","0","0","0","0","0","0"
"13","10","4","0","0","0","0","0","0","0","0"
"1","19","9","3","0","0","0","0","0","0","0"
"2","19","5","2","0","0","0","0","0","0","0"
"3","19","5","0","0","0","0","0","0","0","0"
"4","19","6","2","0","0","0","0","0","0","0"
"5","19","5","0","0","0","0","0","0","0","0"
"6","19","7","2","0","0","0","0","0","0","0"
"7","19","10","0","0","0","0","0","0","0","0"
"8","19","9","2","0","0","0","0","0","0","0"
"9","19","9","0","0","0","0","0","0","0","0"
"10","19","4","2","0","0","0","0","0","0","0"
"11","19","11","0","0","0","0","0","0","0","0"
"12","19","12","2","0","0","0","0","0","0","0"
"13","19","7","2","0","0","0","0","0","0","0"
"1","4","6","3","0","0","0","0","0","0","0"
"2","4","5","2","0","0","0","0","0","0","0"
"3","4","5","0","0","0","0","0","0","0","0"
"4","4","6","3","0","0","0","0","0","0","0"
"5","4","4","0","0","0","1","0","0","0","0"
"6","4","6","3","0","0","0","0","0","0","0"
"7","4","3","0","0","0","0","0","0","0","0"
"8","4","4","2","0","0","0","0","0","0","0"
"9","4","5","0","0","0","0","0","0","0","0"
"10","4","6","2","0","0","0","0","0","0","0"
"11","4","6","0","0","0","0","0","0","0","0"
"12","4","7","0","0","0","0","0","0","0","0"
"13","4","5","0","0","0","0","0","0","0","0"
"1","25","5","2","0","0","1","0","0","0","0"
"2","25","6","3","0","0","1","0","0","0","0"
"3","25","9","1","0","0","0","0","0","0","0"
"4","25","5","0","0","0","0","0","0","0","0"
"5","25","2","0","0","0","0","0","0","0","0"
"6","25","8","0","0","0","0","0","0","0","0"
"7","25","5","2","0","0","0","0","0","0","0"
"8","25","10","3","0","0","0","0","0","0","0"
"9","25","5","2","0","0","3","0","0","0","0"
"10","25","4","2","0","0","0","0","0","0","0"
"11","25","4","0","0","0","0","0","0","0","0"
"12","25","7","4","0","0","1","0","1","0","0"
"13","25","3","0","0","0","0","0","0","0","0"
"1","11","4","2","0","0","0","0","0","0","0"
"2","11","8","0","0","0","0","0","0","0","0"
"3","11","4","1","0","0","0","0","0","0","0"
"4","11","5","1","0","0","0","0","0","0","0"
"5","11","3","0","0","0","0","0","0","0","0"
"6","11","3","2","0","0","0","0","0","0","0"
"7","11","3","1","0","0","0","0","0","0","0"
"8","11","7","2","0","0","0","0","0","0","0"
"9","11","5","1","0","0","0","0","0","0","0"
"10","11","9","5","0","0","0","0","0","0","0"
"11","11","7","2","0","0","0","0","1","0","0"
"12","11","4","0","0","0","0","0","0","0","0"
"13","11","7","0","0","0","1","0","0","0","0"
"1","20","6","3","0","0","0","0","0","0","0"
"2","20","4","0","0","0","0","0","0","0","0"
"3","20","9","3","0","0","0","0","0","0","0"
"4","20","5","2","0","0","0","0","1","0","0"
"5","20","4","2","0","0","0","0","0","0","0"
"6","20","6","3","0","0","0","0","0","0","0"
"7","20","10","3","0","0","0","0","0","0","0"
"8","20","4","0","0","0","0","0","0","0","0"
"9","20","6","0","0","0","0","0","0","0","0"
"10","20","5","0","0","0","0","0","0","0","0"
"11","20","13","4","0","0","0","0","0","0","0"
"12","20","7","0","0","0","0","0","0","0","0"
"13","20","3","0","0","0","0","0","0","0","0"
"1","5","6","3","0","0","0","0","0","0","0"
"2","5","5","2","0","0","1","0","0","0","0"
"3","5","6","0","0","0","0","0","0","0","0"
"4","5","7","3","0","0","0","0","0","0","0"
"5","5","6","0","0","0","0","0","0","0","0"
"6","5","7","0","0","0","0","0","0","0","0"
"7","5","6","0","0","0","0","0","0","0","0"
"8","5","5","3","0","0","0","0","0","0","0"
"9","5","6","0","0","0","0","0","0","0","0"
"10","5","5","3","0","0","0","0","0","0","0"
"11","5","4","2","0","0","0","0","0","0","0"
"12","5","5","0","0","0","0","0","0","0","0"
"13","5","2","0","0","0","2","0","0","0","0"
"1","26","8","2","0","0","0","0","0","0","0"
"2","26","8","2","0","0","0","0","0","0","0"
"3","26","7","0","0","0","0","0","0","0","0"
"4","26","6","0","0","0","0","0","0","0","0"
"5","26","7","1","0","0","0","0","0","0","0"
"6","26","5","0","0","0","0","0","0","0","0"
"7","26","11","1","0","0","0","0","0","0","0"
"8","26","5","3","0","0","0","0","1","0","0"
"9","26","7","2","0","0","0","0","0","0","0"
"10","26","9","2","0","0","0","0","0","0","0"
"11","26","2","0","0","0","0","0","0","0","0"
"12","26","10","1","0","0","0","0","0","0","0"
"13","26","6","0","0","0","0","0","0","0","0"
"1","12","4","2","0","0","0","0","0","0","0"
"2","12","5","2","0","0","1","0","0","0","0"
"3","12","5","0","0","0","0","0","0","0","0"
"4","12","7","0","0","0","0","0","0","0","0"
"5","12","5","3","0","0","0","0","0","0","0"
"6","12","3","1","0","0","0","0","0","0","0"
"7","12","5","1","0","0","0","0","0","0","0"
"8","12","5","2","0","0","0","0","0","0","0"
"9","12","5","3","0","0","0","0","0","0","0"
"10","12","7","3","0","0","0","0","0","0","0"
"11","12","5","0","0","0","1","0","0","0","0"
"12","12","6","0","0","0","0","0","0","0","0"
"13","12","4","0","0","0","1","0","0","0","0"
"1","21","3","1","0","0","0","0","0","0","0"
"2","21","6","2","0","0","0","0","0","0","0"
"3","21","5","0","0","0","0","0","0","0","0"
"4","21","5","2","0","0","0","0","0","0","0"
"5","21","8","0","0","0","0","0","0","0","0"
"6","21","9","3","0","0","0","0","0","0","0"
"7","21","6","0","0","0","0","0","0","0","0"
"8","21","10","3","0","0","0","0","0","0","0"
"9","21","7","0","0","0","0","0","0","0","0"
"10","21","7","2","0","0","0","0","0","0","0"
"11","21","6","4","0","0","0","0","0","0","0"
"12","21","4","0","0","0","0","0","0","0","0"
"13","21","9","4","0","0","0","0","0","0","0"
"1","6","6","2","0","0","0","0","0","0","0"
"2","6","5","3","0","0","0","0","0","0","0"
"3","6","5","0","0","0","0","0","0","0","0"
"4","6","5","3","0","0","0","0","0","0","0"
"5","6","6","2","0","0","0","0","0","0","0"
"6","6","6","3","0","0","0","0","0","0","0"
"7","6","5","1","0","0","0","0","1","0","0"
"8","6","4","2","0","0","0","0","0","0","0"
"9","6","3","0","0","0","0","0","0","0","0"
"10","6","3","0","0","0","0","0","0","0","0"
"11","6","7","0","0","0","0","0","0","0","0"
"12","6","5","3","0","0","0","0","0","0","0"
"13","6","3","0","0","0","0","0","0","0","0"
"1","27","6","3","0","0","0","0","0","0","0"
"2","27","5","2","0","0","0","0","0","0","0"
"3","27","4","0","0","0","0","0","0","0","0"
"4","27","4","0","0","0","0","0","0","0","0"
"5","27","5","1","0","0","0","0","0","0","0"
"6","27","6","2","0","0","0","0","0","0","0"
"7","27","1","0","0","0","0","0","0","0","0"
"8","27","6","2","0","0","0","0","0","0","0"
"9","27","4","2","0","0","0","0","1","0","0"
"10","27","3","0","0","0","0","0","0","0","0"
"11","27","7","3","0","0","0","0","0","0","0"
"12","27","4","1","0","0","0","0","0","0","0"
"13","27","5","1","0","0","0","0","0","0","0"
"1","13","6","2","0","0","0","0","0","0","0"
"2","13","6","2","0","0","1","0","0","0","0"
"3","13","6","2","0","0","0","0","0","0","0"
"4","13","10","5","0","0","0","0","0","0","0"
"5","13","4","0","0","0","0","0","0","0","0"
"6","13","7","2","0","0","0","0","0","0","0"
"7","13","4","1","0","0","0","0","0","0","0"
"8","13","6","3","0","0","0","0","0","0","0"
"9","13","4","0","0","0","0","0","0","0","0"
"10","13","4","0","0","0","0","0","0","0","0"
"11","13","7","0","0","0","0","0","0","0","0"
"12","13","5","0","0","0","0","0","0","0","0"
"13","13","5","0","0","0","0","0","0","0","0"
"1","29","5","2","0","0","0","0","0","0","0"
"2","29","4","2","0","0","0","0","0","0","0"
"3","29","7","0","0","0","0","0","0","0","0"
"4","29","11","3","0","0","0","0","0","0","0"
"5","29","4","2","0","0","0","0","0","0","0"
"6","29","7","3","0","0","0","0","0","0","0"
"7","29","8","3","0","0","0","0","0","0","0"
"8","29","5","3","0","0","0","0","0","0","0"
"9","29","7","0","0","0","0","0","0","0","0"
"10","29","3","0","0","0","0","0","0","0","0"
"11","29","4","2","0","0","0","0","0","0","0"
"12","29","2","0","0","0","0","0","0","0","0"
"13","29","8","0","0","0","0","0","0","0","0"
"1","7","5","3","0","0","0","0","0","0","0"
"2","7","4","2","0","0","0","0","0","0","0"
"3","7","3","0","0","0","1","0","0","0","0"
"4","7","5","3","0","0","0","0","0","0","0"
"5","7","4","0","0","0","0","0","0","0","0"
"6","7","5","2","0","0","0","0","0","0","0"
"7","7","7","3","0","0","0","0","0","0","0"
"8","7","4","0","0","0","0","0","0","0","0"
"9","7","4","2","0","0","0","0","0","0","0"
"10","7","5","3","0","0","1","0","0","0","0"
"11","7","3","0","0","0","0","0","0","0","0"
"12","7","9","0","0","0","0","0","0","0","0"
"13","7","5","0","0","0","0","0","0","0","0"
"1","28","6","3","0","0","0","0","0","0","0"
"2","28","6","3","0","0","0","0","1","0","0"
"3","28","11","2","0","0","0","0","0","0","0"
"4","28","2","0","0","0","0","0","0","0","0"
"5","28","5","1","0","0","0","0","0","0","0"
"6","28","6","3","0","0","0","0","0","0","0"
"7","28","7","3","0","0","0","0","0","0","0"
"8","28","4","0","0","0","0","0","0","0","0"
"9","28","7","0","0","0","0","0","0","0","0"
"10","28","11","3","0","0","0","0","0","0","0"
"11","28","6","1","0","0","0","0","0","0","0"
"12","28","3","0","0","0","0","0","0","0","0"
"13","28","8","2","0","0","0","0","0","0","0"
"1","14","3","0","0","0","1","0","0","0","0"
"2","14","7","2","0","0","0","0","0","0","0"
"3","14","4","0","0","0","0","0","0","0","0"
"4","14","7","4","0","0","1","0","0","0","0"
"5","14","6","2","0","0","0","0","0","0","0"
"6","14","6","3","0","0","0","0","0","0","0"
"7","14","11","3","0","0","0","0","0","0","0"
"8","14","5","0","0","0","0","0","0","0","0"
"9","14","3","1","0","0","0","0","0","0","0"
"10","14","4","0","0","0","0","0","0","0","0"
"11","14","6","2","0","0","0","0","0","0","0"
"12","14","2","0","0","0","0","0","0","0","0"
"13","14","4","0","0","0","0","0","0","0","0"
"1","30","5","0","0","0","0","0","0","0","0"
"2","30","8","5","0","0","0","0","0","0","0"
"3","30","7","3","0","0","0","0","0","0","0"
"4","30","5","3","0","0","0","0","0","0","0"
"5","30","6","0","0","0","0","0","0","0","0"
"6","30","6","0","0","0","0","0","0","0","0"
"7","30","4","2","0","0","0","0","0","0","0"
"8","30","6","4","0","0","0","0","0","0","0"
"9","30","8","0","0","0","0","0","0","0","0"
"10","30","10","3","0","0","0","0","0","0","0"
"11","30","5","0","0","0","1","0","0","0","0"
"12","30","5","2","0","0","0","0","0","0","0"
"13","30","3","0","0","0","0","0","0","0","0"
"1","8","6","2","0","0","0","0","0","0","0"
"2","8","3","0","0","0","0","0","0","0","0"
"3","8","9","4","0","0","0","0","0","0","0"
"4","8","7","2","0","0","0","0","0","0","0"
"5","8","4","0","0","0","0","0","0","0","0"
"6","8","5","2","0","0","0","0","0","0","0"
"7","8","4","0","0","0","0","0","0","0","0"
"8","8","5","0","0","0","0","0","0","0","0"
"9","8","3","0","0","0","0","0","0","0","0"
"10","8","7","3","0","0","0","0","0","0","0"
"11","8","2","0","0","0","0","0","0","0","0"
"12","8","5","2","0","0","0","0","0","0","0"
"13","8","7","3","0","0","0","0","0","0","0"
"1","31","8","2","0","0","0","0","0","0","0"
"2","31","3","1","0","0","1","0","0","0","0"
"3","31","11","1","0","0","0","0","0","0","0"
"4","31","7","2","0","0","0","0","0","0","0"
"5","31","3","0","0","0","0","0","0","0","0"
"6","31","8","1","0","0","0","0","0","0","0"
"7","31","10","4","0","0","0","0","0","0","0"
"8","31","11","2","0","0","0","0","0","0","0"
"9","31","6","3","0","0","0","0","0","0","0"
"10","31","8","0","0","0","0","0","0","0","0"
"11","31","10","1","0","0","0","0","0","0","0"
"12","31","5","0","0","0","0","0","0","0","0"
"13","31","10","2","0","0","0","0","0","0","0"
"1","15","6","2","0","0","0","0","1","0","0"
"2","15","4","2","0","0","0","0","0","0","0"
"3","15","5","3","0","0","0","0","0","0","0"
"4","15","4","0","0","0","0","0","0","0","0"
"5","15","10","4","0","0","0","0","0","0","0"
"6","15","5","0","0","0","0","0","0","0","0"
"7","15","6","0","0","0","0","0","0","0","0"
"8","15","5","3","0","0","0","0","0","0","0"
"9","15","8","3","0","0","0","0","0","0","0"
"10","15","8","0","0","0","0","0","0","0","0"
"11","15","4","0","0","0","0","0","0","0","0"
"12","15","4","0","0","0","0","0","0","0","0"
"13","15","11","4","0","0","0","0","0","0","0"
