"settlements","nb_cluster","district","lhz"
"boon","13,14","borama","westgolis"
"lafaruug","16","berbera","westgolis"
"bus","18","gebiley","westgolis"
"illintadhexe","20","hargeysa","westgolis"
"geeddeeble","23","hargeysa","westgolis"
"lafaruug","25","berbera","westgolis"
