"settlements","nb_cluster","district","lhz"
"arabsiyo","3,4","gebiley","nw"
"kalabaydh","RC","gebiley","nw"
"ugaadhyahan","16","gebiley","nw"
"qaloocan","23","hargeysa","nw"
"hindhaysa","25","borama","nw"
"beerato","RC","oodweyne","nw"
"ximan","30","togdheer","nw"
