"pop_source","run","stratum","prop_stay","ret_time","rmse","ll","implausible_pop","implausible_prop_idp"
"pop_polio_2018",919,"South-Central 2",0.283819732855074,41.5452005008764,0.167016930035647,-1.65704651900977,0,0.00952380952380952
"pop_polio_2018",920,"Puntland-Somaliland",0.843560864498606,77.9843972199643,0.278155572666438,-2.77900717811911,0.000282565696524442,0.0087595365922577
"pop_polio_2018",920,"South-Central 1",0.452451659796294,65.268862265626,0.293060659265496,-5.04239890974542,0.000792707094728498,0.00198176773682124
"pop_polio_2018",920,"South-Central 2",0.228740903334692,61.5224411274211,0.184583904295736,-2.01043938699293,0,0.0146520146520147
"pop_polio_2018",921,"Puntland-Somaliland",0.601125247809803,94.2332925893297,0.256976935498624,-2.20411020608903,0.000280583613916947,0.005331088664422
"pop_polio_2018",921,"South-Central 1",0.373568140690681,72.6018517420061,0.289029946912443,-4.89438493811892,0.000792707094728498,0.00198176773682124
"pop_polio_2018",921,"South-Central 2",0.331129232645035,66.8963633027161,0.196713998372022,-2.2863200341807,0,0.0205128205128205
"pop_polio_2018",922,"Puntland-Somaliland",0.198962209301768,95.6458376281206,0.229913527973791,-1.64022974095764,0.000278940027894003,0.00223152022315202
"pop_polio_2018",922,"South-Central 1",0.177989608771866,113.120998106168,0.296171532225314,-5.15799058754008,0.000792707094728498,0.00198176773682124
"pop_polio_2018",922,"South-Central 2",0.248615498476662,52.5773345461374,0.17534263210901,-1.81237140450582,0,0.0117216117216117
"pop_polio_2018",923,"Puntland-Somaliland",0.774357186914887,53.6476527954598,0.26197702330981,-2.32043935941766,0.000280741156653565,0.00701852891633914
"pop_polio_2018",923,"South-Central 1",0.188505141564645,48.1330056313789,0.242884674050175,-3.40885162296706,0,0.000792707094728498
"pop_polio_2018",923,"South-Central 2",0.774500901981955,20.3029891951117,0.212663286850436,-2.68212772310405,0,0.0227106227106227
"pop_polio_2018",924,"Puntland-Somaliland",0.904414024689235,78.5402446137813,0.286357986607892,-3.06278207823372,0.000283446712018141,0.0119047619047619
"pop_polio_2018",924,"South-Central 1",0.516080779893789,92.8740055178488,0.321529524507688,-6.20404666053185,0.000792707094728498,0.00356718192627824
"pop_polio_2018",924,"South-Central 2",0.597453707783716,32.1354017996606,0.197501080911986,-2.29693030536234,0,0.0197802197802198
"pop_polio_2018",925,"Puntland-Somaliland",0.504445764687611,117.183132424765,0.255237453437249,-2.16290598247984,0.000280583613916947,0.00336700336700337
"pop_polio_2018",925,"South-Central 1",0.441439948430285,64.0508017242886,0.289979631148915,-4.92348074755752,0.000396353547364249,0.00198176773682124
"pop_polio_2018",925,"South-Central 2",0.340333353110822,31.2807461904809,0.16292939363635,-1.59492966723831,0,0.00915750915750916
"pop_polio_2018",926,"Puntland-Somaliland",0.0433871774480213,13.0887116143238,0.335272450281366,-3.10548829440846,0.000276243093922652,0.000552486187845304
"pop_polio_2018",926,"South-Central 1",0.201103631257312,1.25418943241891,0.308502528101277,-5.09360502142256,0,0
"pop_polio_2018",926,"South-Central 2",0.632891003398923,12.3563784559437,0.162561716629963,-1.55483480892416,0,0.00769230769230769
"pop_polio_2018",927,"Puntland-Somaliland",0.22868209589133,24.4211964817818,0.240022215009239,-1.66381946581223,0.000276778300581234,0.00110711320232494
"pop_polio_2018",927,"South-Central 1",0.292291608669795,14.1042468458344,0.21967630862475,-2.74350844272937,0,0
"pop_polio_2018",927,"South-Central 2",0.585887880922528,34.5286279156799,0.188072288023231,-2.05472841219983,0,0.015018315018315
"pop_polio_2018",928,"Puntland-Somaliland",0.108682938953396,109.354002865063,0.228992660355389,-1.62216716734634,0.000278940027894003,0.00223152022315202
"pop_polio_2018",928,"South-Central 1",0.23050163926091,34.0506434003245,0.230329843802945,-3.05157247479633,0,0
"pop_polio_2018",928,"South-Central 2",0.278293815775076,43.4250698586237,0.168285342594674,-1.68020544599457,0,0.00989010989010989
"pop_polio_2018",929,"Puntland-Somaliland",0.268109531365335,38.7193311990995,0.22139687299486,-1.44762826191896,0.000277392510402219,0.00110957004160888
"pop_polio_2018",929,"South-Central 1",0.509580331419362,25.5083313260884,0.24802412578213,-3.52676049533778,0.000396353547364249,0.001585414189457
"pop_polio_2018",929,"South-Central 2",0.442108749420848,45.0189328670218,0.184102465961978,-1.98033822114826,0,0.0120879120879121
"pop_polio_2018",930,"Puntland-Somaliland",0.389201152474852,70.531361690487,0.231873157616603,-1.67506414717896,0.000278784499581823,0.00250906049623641
"pop_polio_2018",930,"South-Central 1",0.810831754881889,65.7775717004349,0.351373875882225,-7.64053477683306,0.000792707094728498,0.00515259611573524
"pop_polio_2018",930,"South-Central 2",0.0117079926836304,36.1172056921986,0.15106097693676,-1.44274348765418,0,0.00695970695970696
"pop_polio_2018",931,"Puntland-Somaliland",0.622528165970929,62.226289078994,0.246746750193241,-1.96673063862975,0.000279642058165548,0.00531319910514541
"pop_polio_2018",931,"South-Central 1",0.337103574073408,24.3394763700955,0.226545515905888,-2.94873754916549,0,0
"pop_polio_2018",931,"South-Central 2",0.515828869223362,60.9940891262835,0.209022319036289,-2.60204981026225,0,0.0227106227106227
"pop_polio_2018",932,"Puntland-Somaliland",0.176500331068411,97.1114729118231,0.23023584821355,-1.64819136220984,0.000278784499581823,0.00446055199330917
"pop_polio_2018",932,"South-Central 1",0.949041260240367,33.2658815198559,0.387354411213698,-9.57997030402176,0.00198176773682124,0.0245739199365834
"pop_polio_2018",932,"South-Central 2",0.929440002646297,62.8888321195517,0.258254203204393,-4.51531203999673,0,0.0853479853479854
"pop_polio_2018",933,"Puntland-Somaliland",0.484186398416292,50.8772006530545,0.228930372127264,-1.61406563781801,0.000278551532033426,0.00445682451253482
"pop_polio_2018",933,"South-Central 1",0.522073433937505,2.98522980348789,0.215155253100138,-2.60744361103987,0,0.000396353547364249
"pop_polio_2018",933,"South-Central 2",0.741469639770221,45.7836587712867,0.225038810553245,-3.07389420944215,0,0.0311355311355311
