"SurveyID","Old_Name","Agency","District","Region","LHZ","Start_Date","End_Date","Recall_Days","Quality_Score","UnkCode","InjCode","ViolCode","lshtm_survey_design","lshtm_cdr_est","lshtm_cdr_log_se","lshtm_cdr_lci","lshtm_cdr_uci","lshtm_cdr_u5_est","lshtm_cdr_u5_log_se","lshtm_cdr_u5_lci","lshtm_cdr_u5_uci","lshtm_cdr_f_est","lshtm_cdr_f_log.se","lshtm_cdr_f_lci","lshtm_cdr_f_uci","lshtm_cdr_m_est","lshtm_cdr_m_log.se","lshtm_cdr_m_lci","lshtm_cdr_m_uci","lshtm_cdr_inj_est","lshtm_cdr_inj_log_se","lshtm_cdr_viol_est","lshtm_cdr_viol_log_se","lshtm_cbr_est","lshtm_in_migration_rate_est","lshtm_out_migration_rate_est","lshtm_net_migration_rate_est","lshtm_mean_n","lshtm_prop_f","lshtm_prop_u5","lshtm_prop_unk","lshtm_prop_inj","lshtm_prop_oth","lshtm_prop_viol","lshtm_prop_died_u1","lshtm_prop_inj_m","lshtm_prop_viol_u18","lshtm_prop_viol_f_o18","cdr_rr_males"
"SOM_2018_07_admin2_beletweyne_rural","SOM_201806_admin2_BeletWeyne rural.as","FSNAU","beletweyne","hiran","other","2018-07-12","2018-07-21",101,0.95,1,2,0,"multi-stage cluster",0.578354847394841,0.457310908058446,0.23600623480284,1.41731141037247,1.64255227423027,0.512090068760901,0.602031663496766,4.48145527414359,0.367043191807663,0.594200098828147,0.114531207022707,1.17627944517905,0.777225563922939,0.544889762942934,0.267133003262385,2.26134386181399,0.0444888344151282,0.992802165566503,2.77936236482495e-11,0.032405254878968,55.2106435087506,1.0144672631611e-09,58.4583284210254,-58.4583284200109,5.29024390243902,0.484834868568861,0.243766677028096,0.230769230769231,0.0769230769230769,0.692307692307692,0,0.333333333333333,1,NA,NA,2.11753161826856
"SOM_2018_07_admin2_beletweyne_urban","SOM_201806_admin2_BeletWeyne urban.as","FSNAU","beletweyne","hiran","other","2018-07-14","2018-07-21",102,0.93,1,2,0,"multi-stage cluster",0.146054697484637,0.583858066266483,0.0465077693750849,0.45867550613504,0.474749381103539,0.731456649166021,0.113197266018808,1.99109910323051,0.216024713298313,0.540497310219169,0.07488982897141,0.623137713045573,0.0740757202436969,1.00538863971942,0.0103245657797287,0.531471487197659,2.90322700801324e-11,0.0411581094028462,2.90322700801324e-11,0.0411581094028462,33.3187278636127,1.05967785792483e-09,49.3117172381071,-49.3117172370474,5.09864603481625,0.50707635009311,0.230734420040305,0.25,0,0.75,0,0,NA,NA,NA,0.342903916467206
"SOM_2018_07_admin2_shabeele_bay","SOM_201806_LHZ_Shab AgroPast Agropastoral.as","FSNAU","buur hakaba","Bay","other","2018-07-07","2018-12-07",102,0.94,1,2,0,"multi-stage cluster",0.5139152435232,0.389064299712875,0.239724974951641,1.101716154434,1.23098113191829,0.385769029607906,0.577933899030111,2.62195131602737,0.325171527981245,0.597161380121061,0.10087846913881,1.04815748605545,0.692584726556566,0.444532111388222,0.289787426195105,1.65526023595131,2.72994844445564e-11,0.0244825431770209,2.72994844445564e-11,0.0244825431770209,57.7166350411262,9.96431182226307e-10,47.6162239089201,-47.6162239079237,5.28478260869565,0.486290322580645,0.256913389306231,0.461538461538462,0,0.538461538461538,0,0.625,NA,NA,NA,2.12990580957787
"SOM_2018_08_admin2_burtinle_hawd","SOM_201808_admin2_Burtinle.AS","FSNAU","burtinle","Nugaal","other","2018-08-02","2018-08-09",83,0.95,1,2,0,"multi-stage cluster",0.640010240164578,0.391291616489012,0.297243779393512,1.37803761058106,1.83702393483113,0.408959478377423,0.824140921738546,4.09475715636532,0.540681805375696,0.424935428035077,0.235087434522653,1.24352377768686,0.742283728823675,0.424857096474922,0.322793127160847,1.70692957103087,2.83548717519269e-11,0.0423088142182174,2.83548717519269e-11,0.0423088142182174,21.6917756407618,1.03495281894533e-09,290.336073948614,-290.336073947579,6.02040816326531,0.50730411686587,0.223968314608494,0.714285714285714,0,0.285714285714286,0,0.555555555555556,NA,NA,NA,1.37286611356913
"SOM_2018_11_admin2_berbera_idp","SOM_201811_admin2_Berbera IDP.as","FSNAU","berbera","Woqooyi Galbeed","idp","2018-11-03","2018-11-08",87,0.98,1,2,0,"SRS or exhaustive",0.761629124698043,0.241877094663736,0.474082149883035,1.22358313581607,0.90639282683301,0.52238301685598,0.325578006009478,2.52335213488106,0.579472601190567,0.3723097125103,0.279329292314998,1.20212417662196,0.952084198920614,0.294829340803558,0.534209437513728,1.69683322341346,0.0423127291539423,1.00020975191792,0.338501833648628,0.349249346751706,66.4098284007336,1.10413324654252e-09,138.997315257333,-138.997315256229,5.37787056367432,0.511135652494018,0.233412756644453,0.7,0.1,0.2,0.8,1,1,0.125,0.625,1.64301849123581
"SOM_2018_11_admin2_burco_idp","SOM_201811_admin2_Burco.as","FSNAU","burco","Togdheer","idp","2018-11-03","2018-11-09",87,0.89,1,2,0,"multi-stage cluster",0.135120527570536,0.533513981840628,0.0474881294049117,0.384465701212724,0.318373175170411,0.68312633159551,0.0834540842722422,1.21457780709006,0.0840837812108146,0.987129188656846,0.0121464930149199,0.582067783188427,0.193995829089684,0.674419600010864,0.0517267079691598,0.727561895619417,3.74046962908529e-11,0.0418429739815588,0.0900803516736881,0.675819263844669,46.0310597052597,1.36527141461613e-09,139.737146403653,-139.737146402288,4.36983842010772,0.535658307210031,0.282939515609568,0,0,1,2,1,NA,0.5,0,2.30717299217668
"SOM_2018_11_admin2_dhusamareeb_idp","SOM_201811_admin2_Dhusamareeb IDP.as","FSNAU","dhusamareb","Galguduud ","idp","2018-11-03","2018-11-11",87,0.84,1,2,0,"SRS or exhaustive",0.435079361203206,0.347875872755253,0.220014123802931,0.86037226734836,1.13426959109117,0.440938607318064,0.477949233286807,2.6918497105363,0.436836226588468,0.494642192927389,0.165680238926566,1.15177217329238,0.433336597256243,0.496113180943069,0.163879754107398,1.14584383863889,0.10876984030538,0.70690004476265,0.0543849201493402,0.999821887046128,9.20764835490747e-10,9.20764835490747e-10,267.981696989487,-267.981696988566,6.04777070063694,0.497989117577478,0.239735425558461,0.142857142857143,0.285714285714286,0.571428571428571,0.142857142857143,0.4,1,1,0,0.991988692513997
"SOM_2018_11_admin2_hargeysa_idp","SOM_201811_admin2_Hargeysa IDP.as","FSNAU","hargeysa","Woqooyi Galbeed","idp","2018-11-03","2018-11-09",87,0.96,1,2,0,"multi-stage cluster",0.52748614937056,0.210716214932511,0.349016370025766,0.797216582583903,0.166806910150769,0.995985192674551,0.023681779125601,1.17493475158575,0.198862506673939,0.555918662762541,0.0668875656862276,0.59123539861139,0.852640726755062,0.261239316515355,0.510969146921591,1.42277907247687,0.0659357686709514,0.696356905236095,0.0659357686709516,0.693145933977774,24.066555565047,1.00144405650277e-09,138.382694498159,-138.382694497158,5.89285714285714,0.497346909508103,0.197640998842895,0.357142857142857,0.142857142857143,0.5,0.142857142857143,0,0.5,0,0,4.28758915401322
"SOM_2018_11_admin2_mogadishu_idp","SOM_201811_admin2_Mogadishu IDP.as","FSNAU","banadir","banadir","idp","2018-11-02","2018-11-07",87,0.87,1,2,0,"multi-stage cluster",0.701480123060972,0.205811241550966,0.468624838669117,1.05003901297062,1.18335720247333,0.360876208938306,0.583353526894123,2.40048993292477,0.653639630964774,0.338721428316424,0.336521546116355,1.26959112157426,0.751481615080097,0.250504397234513,0.459922559324474,1.22786892348322,0.0668076307675884,0.698664124271662,3.03932176159956e-11,0.0260069492964195,68.2773986444811,1.10935244298384e-09,152.404907688554,-152.404907687445,5.41666666666667,0.511043301365882,0.254052063552726,0.142857142857143,0.0952380952380952,0.761904761904762,0,0.333333333333333,1,NA,NA,1.14968796180689
"SOM_2018_11_admin2_mogadishu_urban","SOM_201811_admin2_Mogadishu urban.as","FSNAU","banadir","banadir","other","2018-11-02","2018-11-07",87,0.88,1,2,0,"multi-stage cluster",0.149340660983337,0.55446010679032,0.05037465654704,0.442735187725073,0.192632117068577,0.996258303521848,0.0273335795326499,1.3575657912641,0.096590360284532,0.995043106979347,0.0137383948461348,0.679096634241848,0.205437944205818,0.694782691984777,0.0526344020525194,0.801847219189464,3.18729943905727e-11,0.0293122558031152,0.0497802203277889,0.991688724593443,61.7772534261467,1.1633642952559e-09,59.9602753841808,-59.9602753830174,5.30841121495327,0.515374621048073,0.258421186898201,1,0,0,0.5,1,NA,1,0,2.12689903630805
"SOM_2019_01_admin2_baydhaba_idp","som_201905_admin2_baydhaba_idp.as","FSNAU","baydhaba","Bay","idp","2019-01-06","2019-05-31",117,0.95,1,2,0,"multi-stage cluster",0.640661628736948,0.206220343060815,0.427651907678743,0.959769651826765,1.32104077746247,0.267065310483583,0.78268253292867,2.22970190632541,0.403568712072728,0.345261384957518,0.205128056268011,0.793980639836245,0.882651485080425,0.237946388432075,0.553662617322113,1.40712704766453,0.0582419662487838,0.695746872241184,2.40644392625135e-11,0.040733674745479,51.0199624339419,8.78352033081743e-10,97.7882627508818,-97.7882627500034,5.09689213893967,0.50511073253833,0.286571608597232,0.5,0.0909090909090909,0.409090909090909,0,0.384615384615385,1,NA,NA,2.18711574677613
"SOM_2019_01_admin2_dhuusamarreeb_idp","som_201905_admin2_dhuusamarreeb_idp.as","FSNAU","dhuusamarreeb","Galgaduud","idp","2019-05-31","2019-06-03",117,0.79,1,2,0,"SRS or exhaustive",0.0414702015866516,1.00043695814527,0.00583642643251828,0.294662776875863,0.17633904442356,0.998896509908766,0.0248926199323474,1.24918384134433,4.0756747087999e-11,0.0271175034094667,3.86470749618453e-11,4.2981582301767e-11,0.0842069807587173,0.999641577062334,0.0118695979108106,0.597393076141259,1.9487271980906e-11,0.0196426823476396,1.9487271980906e-11,0.0196426823476396,7.11285427303067e-10,7.11285427303067e-10,4.54098707373852,-4.54098707302724,6.48264984227129,0.507520621057739,0.235173110539504,0,0,1,0,0,NA,NA,NA,NA
"SOM_2019_01_admin2_qardho_idp","som_201906_admin2_qardho_idp.as","FSNAU","qardho","Bari","idp","2019-05-01","2019-06-06",117,0.98,1,2,0,"SRS or exhaustive",0.317470395921659,0.362537043208208,0.155993130044852,0.646101865240321,0.231274232724971,0.705631663715655,0.0580071396382498,0.922089436853638,0.208463623100805,0.572791541068975,0.0678360073602354,0.640619692216564,0.429857935223976,0.464836922276405,0.172841398656929,1.06906010892554,0.0352744884320453,0.998730506866106,2.20730689836513e-11,0.0211002610465524,50.2132342825816,8.05667017903272e-10,105.576543876172,-105.576543875367,5.61070559610706,0.507635163021048,0.305044691568813,0.444444444444444,0.111111111111111,0.444444444444444,0,0,0,NA,NA,2.06202851523939
"SOM_2019_02_admin2_garowe_idp","som_201905_admin2_garowe_idp.as","FSNAU","garoowe","nugaal","idp","2019-02-06","2019-06-08",117,0.87,1,2,0,"multi-stage cluster",0.237197280476901,0.427395663679758,0.102636816242009,0.548171230613537,0.335602280591408,0.536405014439469,0.11728102077375,0.960333479322534,0.158940189679133,0.691306624286775,0.0409997915403676,0.616149081401216,0.314662072600611,0.586400976008496,0.0996987724652824,0.993113731342987,0.0395328794975771,0.991824015508694,0.197664397479389,0.401147146968994,96.6776568071703,1.00075753848966e-09,134.194360432192,-134.194360431191,4.34607218683652,0.49745605920444,0.353390442639362,0,1,0,5,0.666666666666667,1,1,0,1.97975146019297
"SOM_2019_02_admin2_kismayo_idp","som_201905_admin2_kismayo_idp.as","FSNAU","kismayo","lower juba","idp","2019-02-06","2019-06-06",117,0.85,1,2,0,"multi-stage cluster",0.18417442649477,0.334125457919044,0.0956788605465593,0.354521564961272,0.569265096696,0.412444328181476,0.253649994336134,1.27759809797931,0.104454733235667,0.692870129471212,0.0268624217509156,0.40617303221972,0.265105724162925,0.413900835462668,0.117787607715407,0.596676054018844,2.17848721073858e-11,0.0237260207515213,2.17848721073858e-11,0.0237260207515213,39.3738595985888,7.95147831919581e-10,60.5012964563537,-60.5012964555585,5.7632058287796,0.503770971217485,0.231092959658936,0,0,1,0,0.4,NA,NA,NA,2.53799627791689
"SOM_2019_02_admin2_kismayo_urban","som_201905_admin2_kismayo_urban.as","FSNAU","kismayo","lower juba","other","2019-02-06","2019-06-06",117,0.84,1,2,0,"multi-stage cluster",0.459693122008823,0.337405113508466,0.237281006050715,0.890580202517573,0.605149008990623,0.499011955747341,0.227559397060105,1.60927356907,0.513141228800767,0.456877832152825,0.209572670701213,1.25643252917536,0.403636767273134,0.369162647620616,0.195773150454769,0.832201144621962,2.47343181046505e-11,0.0420430761756647,0.426857899012355,0.364357656461922,43.1454830225556,9.02802610819745e-10,43.1454830225461,-43.1454830216433,5.15384615384615,0.511909335382251,0.271298659607723,0,0,1,13,0.2,NA,0.615384615384615,0.153846153846154,0.786599759712254
"SOM_2019_03_admin2_beletweyne_urban","som_201907_admin2_beletweyne_urban.as","FSNAU","beletweyne","hiran","other","2019-07-12","2019-12-17",97,0.93,1,2,0,"multi-stage cluster",0.478388786580783,0.370894911195322,0.23124314599146,0.989676170270948,1.2429550482976,0.490312674952266,0.475436858784138,3.24951089412679,0.352152975252959,0.588777146606583,0.111059096732279,1.11662818831001,0.601625251207919,0.375587739474127,0.288150460441081,1.25612481179776,3.03723894879559e-11,0.0369942232387558,0.043489889690159,0.98514920141846,38.097143366605,1.10859221631039e-09,50.7961911554628,-50.7961911543542,4.93191489361702,0.493988609997891,0.244923763265943,0.5,0,0.5,0.1,0.428571428571429,NA,1,0,1.70842018522138
"SOM_2019_04_admin2_gaalkacyo_idp","som_201905_admin2_gaalkacyo_idp.as","FSNAU","gaalkacyo","Mudug","idp","2019-05-30","2019-06-06",117,0.99,1,2,0,"multi-stage cluster",0.109700093656537,0.586596830924951,0.034744470339204,0.346360454793699,0.0905688644222669,0.993921497663398,0.0129102860101098,0.635363089269714,4.23483984397838e-11,0.0248617725291809,4.03342719837965e-11,4.44631020273564e-11,0.22330525269819,0.58174569778675,0.0714014454802795,0.698378520871469,2.03307890981469e-11,0.0229621740776162,2.03307890981469e-11,0.0229621740776162,23.0233071561602,7.42073802082361e-10,100.101335461515,-100.101335460773,5.93213572854291,0.508743783090005,0.30280851587551,0.25,0,0.75,0,0,NA,NA,NA,NA
"SOM_2019_05_admin2_banadir_idp","som_201905_admin2_banadir_idp.as","FSNAU","banadir","banadir","idp","2019-05-03","2019-06-05",117,0.87,1,2,0,"multi-stage cluster",0.440767921432206,0.255583179387257,0.267087267634524,0.727389075055091,0.870395805427022,0.357689499287848,0.431762918726005,1.75464085785865,0.301747874563453,0.370410688350592,0.145997115853544,0.623654647362344,0.588710670533328,0.2856574673445,0.33631432221754,1.03052481177302,0.0259275248490339,0.997059199806711,2.3148421470688e-11,0.0304498608412181,55.8349246351909,8.44917383680112e-10,57.7276339448351,-57.7276339439902,5.43898305084746,0.515546792052177,0.268093806423999,0.176470588235294,0.0588235294117647,0.764705882352941,0,0.222222222222222,1,NA,NA,1.95100187991393
"SOM_2019_05_admin2_banadir_urban","som_201906_admin2_banadir_urban.as","FSNAU","banadir","banadir","other","2019-05-30","2019-06-05",117,0.99,1,2,0,"multi-stage cluster",0.195248624717505,0.35813499700037,0.0967692376471095,0.393947770810157,0.395247821763722,0.554702153452941,0.133259285346928,1.17230735706154,0.190852442467578,0.551419959532336,0.0647618992738725,0.5624395702449,0.199852109478449,0.537743120673512,0.06965824869664,0.57338314428385,2.41991442421402e-11,0.0376951505539824,2.41991442421402e-11,0.0376951505539824,39.1961614120913,8.83268764838116e-10,21.3797244066054,-21.3797244057221,5.30957230142566,0.511517228250523,0.246995193874863,0.166666666666667,0,0.833333333333333,0,0.333333333333333,NA,NA,NA,1.04715510524524
"SOM_2019_05_admin2_berbera_idp","som_201905_admin2_berbera_idp.as","FSNAU","berbera","Woqooyi Galbeed","idp","2019-05-03","2019-06-06",117,0.9,1,2,0,"SRS or exhaustive",0.805708575208377,0.172946162224151,0.574067870113187,1.13081804776205,1.29681004644669,0.311046391938014,0.704868872669016,2.38585694697679,0.604384811888623,0.284420122696905,0.346106890821902,1.05539938824741,1.02037802320587,0.220850871408144,0.661864426161103,1.57308848925518,0.103962396801391,0.497682004009394,0.233915393211676,0.330425605180764,22.7677648994815,7.46984724199791e-10,204.909885341179,-204.909885340432,5.48689138576779,0.516040748061426,0.200419477590024,0.227272727272727,0.181818181818182,0.590909090909091,0.409090909090909,0.6,0.75,0.222222222222222,0.333333333333333,1.68829196752533
"SOM_2019_05_admin2_bossaso_idp","som_201905_admin2_bossaso_idp.as","FSNAU","bossaso","Bari","idp","2019-05-30","2019-06-07",117,0.87,1,2,0,"multi-stage cluster",0.222206351582383,0.385134472376988,0.104453593968524,0.472704296784965,0.463118393109046,0.59300309566961,0.144849701367321,1.48069788208961,0.365126744621252,0.361754707549247,0.179684998957191,0.741951417265917,0.0663587620237401,0.993815642776795,0.00946118036740016,0.465426630327883,2.27355724910934e-11,0.0255542469087195,0.0317437643367327,0.993434015826989,22.0143005658624,8.2984839592491e-10,63.7256069010939,-63.7256069002641,5.46960167714885,0.521634168987929,0.274174075628649,0.333333333333333,0,0.666666666666667,0.166666666666667,0.75,NA,0,1,0.181741718461556
"SOM_2019_05_admin2_burco_idp","som_201905_admin2_burco_idp.as","FSNAU","burco","Togdheer","idp","2019-05-30","2019-06-06",117,0.92,1,2,0,"multi-stage cluster",0.830613075511028,0.210180862734618,0.550160240612044,1.25403115361875,1.10518834455984,0.319494754411027,0.5908494979326,2.06726295143649,0.642873903719107,0.296855749020061,0.359283342022424,1.15030898386947,1.03141696062509,0.292434367473116,0.581445628541687,1.82961380126504,0.0996735690708112,0.561948431363695,0.033224523024834,0.999204536648035,16.9777312636991,8.91855856860864e-10,101.866388878304,-101.866388877412,4.832,0.516812439261419,0.270560858394238,0.125,0.125,0.75,0.0416666666666667,0.555555555555556,0,1,0,1.60438455295542
"SOM_2019_05_admin2_doolow_idp","som_201905_admin2_doolow_idp.as","FSNAU","doolow","Gedo","idp","2019-05-28","2019-06-03",117,0.98,1,2,0,"multi-stage cluster",0.355754778264706,0.324800637811064,0.188223938895472,0.672398330418824,0.943579948210243,0.347933101543941,0.477102912920265,1.86614479717763,0.465301591284759,0.395270330536511,0.214424121723019,1.00970715940159,0.241867946148626,0.472531553081356,0.0957968742055088,0.610668185776676,2.26617359599849e-11,0.0171413354427296,2.26617359599849e-11,0.0171413354427296,47.6118478199757,8.27153362539447e-10,25.9700988109272,-25.9700988101001,5.65674603174603,0.509712105445716,0.25135109451247,0.416666666666667,0,0.583333333333333,0,1,NA,NA,NA,0.519808981269108
"SOM_2019_05_admin2_laascaanood_idp","som_201905_admin2_laascaanood_idp.as","FSNAU","laascaanood","Sool","idp","2019-05-30","2019-06-07",117,0.88,1,2,0,"multi-stage cluster",0.206824163267002,0.434017225891837,0.0883401952795918,0.484221643111733,7.92725914933888e-11,0.023524222429957,7.57005149048446e-11,8.30132234896534e-11,0.130091454292371,0.690726871007786,0.03359620218931,0.503741059317979,0.293333626667912,0.465239275513002,0.117853418809767,0.730098603868583,0.0689413907996271,0.69246218621788,0.0689413908448508,0.693669125962154,10.0654427476876,9.96835611078421e-10,51.5853933881762,-51.5853933871794,4.55283018867925,0.52994555353902,0.2647921172795,0,0.5,0.5,0.5,NA,1,0,0.5,2.25482625483351
"SOM_2019_06_admin2_beletweyne_NA","som_201906_admin2_beletweyne_mat.as","FSNAU","beletweyne","hiran","other","2019-06-22","2019-07-04",93,0.87,-256,1,2,"multi-stage cluster",0.436312865474541,0.466636381255384,0.174819193550445,1.08894745887083,0.397451194556495,0.675756921323582,0.105698275718953,1.49451304649864,0.292988778531009,0.740495789258116,0.0686322515050404,1.25075926350439,0.577583970840989,0.564626101697535,0.190983431183277,1.74676536757946,2.75831655135148e-11,0.043500258670645,2.75831655135148e-11,0.043500258670645,28.3118570446287,1.00678554124329e-09,69.0101515460001,-69.0101515449933,5.77479892761394,0.496393146979261,0.243950492236619,0,0,1,0,1,NA,NA,NA,1.97135185086913
"SOM_2019_07_admin2_baydhaba_NA","som_201907_admin2_baydhaba.as","FSNAU","baydhaba","Bay","other","2019-07-31","2019-08-04",93,0.89,1,2,0,"multi-stage cluster",0.388622116003902,0.861613692917737,0.0717971376174269,2.10352604656892,0.351859711158819,0.684232665382081,0.0920320167042814,1.34524115378869,5.00818643363549e-11,0.0615644785656773,4.43890392522313e-11,5.65047853627284e-11,0.807334635180543,0.863646557612176,0.148560308709014,4.38737115469222,2.47699573586104e-11,0.0598410808270038,2.47699573586104e-11,0.0598410808270038,35.4617680849032,9.0410344358928e-10,37.2348564891393,-37.2348564882352,6.62613981762918,0.518635644906257,0.276120072655034,0,0,1,0,1,NA,NA,NA,NA
"SOM_2019_07_admin2_beletweyne_NA","som_201907_admin2_beletweyne.as","FSNAU","beletweyne","hiran","other","2019-07-07","2019-11-07",97,0.94,1,2,0,"multi-stage cluster",0.258485875900938,0.556852885276357,0.0867828827287235,0.769909294775716,0.728461598373473,0.573867108558474,0.236549000841236,2.24332505492591,0.256343431890604,0.735378983110728,0.0606533742939394,1.08340147334588,0.260664433671451,0.550551501668409,0.0886018681047622,0.766868108253876,3.13890764781988e-11,0.0322606923875233,3.13890764781988e-11,0.0322606923875233,50.3185838420633,1.14570129145426e-09,40.8838493716788,-40.8838493705331,4.94968553459119,0.504178854993732,0.236558684290367,0,0,1,0,0.25,NA,NA,NA,1.01685629996048
"SOM_2019_08_admin2_xuddur_urban","som_201910_admin2_xuddur_urban.as","FSNAU","xuddur","bakool","other","2019-10-10","2019-12-10",103,0.84,1,2,0,"multi-stage cluster",0.389766848861928,0.359718220043956,0.192577953622432,0.788865981874582,0.241916476911355,0.985350788139373,0.0350685593872395,1.66883336024624,0.0721302963955284,0.991399911020612,0.0103328726244446,0.503517254804681,0.696466132695189,0.364299848507371,0.341037166486819,1.42232320010242,0.177166749344584,0.505772768824519,0.0708666997377934,0.691727297839251,14.2264899973046,1.12699989000561e-09,12.9331727190309,-12.9331727179039,4.65523156089194,0.491240875912409,0.292938706129387,0.111111111111111,0.555555555555556,0.333333333333333,0.222222222222222,1,1,0.5,0,9.65566713986725
"SOM_2019_09_admin2_ceelbarde_NA","som_201911_admin2_ceelbarde.as","FSNAU","ceelbarde","bakool","other","2019-11-22","2020-01-04",93,0.95,1,2,0,"multi-stage cluster",0.14636145425139,0.563845294788798,0.0484698763330358,0.441958529941231,0.596658662450552,0.552410932564338,0.202071130653084,1.76176358456896,0.0950303859695956,1.00694300928581,0.0132049055690181,0.68389540616774,0.200516330241747,0.692766543020646,0.0515768674480977,0.779551001892036,3.2864851431294e-11,0.0428872927548248,3.2864851431294e-11,0.0428872927548248,30.2724274535662,1.19956707724223e-09,39.1760825868931,-39.1760825856935,5.06993006993007,0.513384754990926,0.245301817368172,0.333333333333333,0,0.666666666666667,0,1,NA,NA,NA,2.11002331723562
"SOM_2019_12_admin2_banadir_NA","som_201912_admin2_banadir.as","FSNAU","banadir","banadir","other","2019-12-25","2019-12-31",93,0.88,1,2,0,"multi-stage cluster",0.25635972575923,0.40240079312401,0.116498230303644,0.564131393413034,0.415473744793953,0.603404244582886,0.127325538677683,1.35572513107589,0.0616023384719006,0.999020088327212,0.00869388981587357,0.436495997255205,0.467508196756298,0.441445821193323,0.196799033239402,1.1105944497626,2.47382934943316e-11,0.0369953012372632,2.47382934943316e-11,0.0369953012372632,38.5981609394473,9.02947712543103e-10,35.08923721767,-35.0892372167671,6.48727984344423,0.52019073163463,0.308514950918855,0,0,1,0,0.5,NA,NA,NA,7.5891306783678
"SOM_2020_01_admin2_bossaso_urban","som_202008_admin2_bossaso_urban.as","FSNAU","bossaso","Bari","other","2020-08-01","2020-08-06",98,0.98,1,2,0,"multi-stage cluster",0.0419575725038441,0.994277153605857,0.00597674262587845,0.294548050771484,0.171749446450479,1.01237666527557,0.0236125522151761,1.24924540503874,5.80942337700418e-11,0.0252206011510927,5.52923207736721e-11,6.10381324224551e-11,0.0849632109339126,0.99475119078353,0.012091539780041,0.597008101823079,2.79730458307287e-11,0.0254649120603711,2.79730458307287e-11,0.0254649120603711,41.3491877014286,1.0210161728216e-09,162.333848013218,-162.333848012197,5.16968325791855,0.506167763157895,0.244089649423216,0,0,1,0,1,NA,NA,NA,NA
"SOM_2020_01_admin2_dhuusamarreeb_urban","som_202007_admin2_dhuusamarreeb_urban.as","FSNAU","dhuusamarreeb","Galgaduud","other","2020-07-26","2020-08-02",98,0.84,1,2,0,"multi-stage cluster",0.262701624223862,0.481193455144408,0.102296934569194,0.674625722271031,0.846388391180233,0.587493703603163,0.267599293047066,2.67703737393157,0.21354897035122,0.728397926801583,0.0512239009813638,0.890271179359371,0.317513236333173,0.467024594084598,0.127122514467092,0.793051141801186,2.56335067432727e-11,0.0212929384807494,0.262701624223862,0.481193455144408,127.391522993898,9.35622996129452e-10,109.584105801203,-109.584105800267,5.86859688195991,0.527215888194189,0.177359726329684,NA,NA,NA,Inf,0.25,NA,0.571428571428571,0,1.48684039923472
"SOM_2020_02_admin2_baydhaba_urban","som_202008_admin2_baydhaba_urban.as","FSNAU","baydhaba","Bay","other","2020-02-08","2020-06-08",98,0.94,1,2,0,"multi-stage cluster",0.38271286018595,0.348862831802739,0.193159031181195,0.758282605043271,0.474172392713639,0.550355987563884,0.161236659046201,1.39446859877785,0.188093671006918,0.701285403255118,0.0475803898495912,0.743567448368911,0.584203151205436,0.435355172384164,0.248875468814794,1.37134175378427,2.78257730114377e-11,0.0361051637535162,2.78257730114377e-11,0.0361051637535162,31.4302936364875,1.01564071491748e-09,80.3218615153535,-80.3218615143378,5.28461538461538,0.508673230192218,0.302669081427535,0.625,0,0.375,0,0.333333333333333,NA,NA,NA,3.10591604745675
"SOM_2020_02_admin2_gaalkacyo_idp","som_202010_admin2_gaalkacyo_idp.as","FSNAU","gaalkacyo","Mudug","idp","2020-10-29","2020-11-03",95,0.9,1,2,0,"multi-stage cluster",0.223212214054463,0.368150113814886,0.108478145464218,0.459297052783136,0.259678035032702,0.703043712955085,0.0654624607133776,1.03009696158069,0.141911910507685,0.691959984626353,0.0365603729180868,0.550842038429492,0.312817705482407,0.459568496584064,0.127086296660907,0.769987948617116,0.0372020349531814,1.00151416503874,2.56237280528211e-11,0.0206347159109635,51.599222477473,9.35266073927969e-10,77.3988337162068,-77.3988337152716,5.85957446808511,0.524297579077576,0.28652431452384,0.5,0.166666666666667,0.333333333333333,0,1,1,NA,NA,2.20430902778569
"SOM_2020_02_admin2_gaalkacyo_urban","som_202008_admin2_gaalkacyo_urban.as","FSNAU","gaalkacyo","Mudug","other","2020-08-02","2020-08-07",98,0.99,1,2,0,"multi-stage cluster",0.0691567728551886,0.689483733893098,0.0179033505927595,0.267137662694176,9.88218678153207e-11,0.0266686279961847,9.37890773953863e-11,1.04124721446392e-10,0.135557382526898,0.682144416254529,0.0356016498932052,0.516150347320023,5.55245862273097e-11,0.023680028746659,5.30064212250074e-11,5.81623811693867e-11,2.57753722163737e-11,0.0288847441605116,0.0691567728551886,0.689483733893098,46.6981099454409,9.4080108589764e-10,66.8918872191351,-66.8918872181943,5.73956262425447,0.510166045408336,0.259986630953984,NA,NA,NA,Inf,NA,NA,0.5,0.5,4.09602082839658e-10
