"mse","rmse","bias_rel","sd_rmse","variable"
0.0198203463427114,0.1406071445547,0.0107134162385747,0.00745186351675193,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198159634348489,0.140590360064252,0.0103335855880491,0.00747693429843701,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, tot_goat_cereal_smooth_lag4_scn, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198259935902987,0.14062634640645,0.0100049147247696,0.00747025856104267,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.019819270203318,0.140602660779532,0.0156908712858348,0.00746562381363341,"acled_event_rate_scn, cdi_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn"
0.0198179572261488,0.14060073826561,0.0121609553295617,0.00740792558414852,"acled_event_rate_scn, cdi_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn"
0.0198208411427081,0.140609396570906,0.01028444901899,0.0074415305081886,"acled_event_rate_scn, cdi_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.019816753763782,0.140593177069359,0.0099988505540684,0.00747680303976337,"acled_event_rate_scn, cdi_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198278719299872,0.140633612468025,0.0103337290368627,0.00745795430550197,"acled_event_rate_scn, cdi_lag5_scn, measles_cases_rate_cat, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198175274610498,0.140597527330396,0.0121040673052128,0.00744332434903435,"acled_event_rate_scn, cdi_lag5_scn, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198245791182528,0.140621497073713,0.0139848244590364,0.00746649397125872,"acled_event_rate_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn"
0.0198214319307897,0.140613011227754,0.0103382553373653,0.00740967867449026,"acled_event_rate_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn"
0.0198228505549439,0.140616797030478,0.00877345449590687,0.00743616895340273,"acled_event_rate_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198187680765501,0.140600869037389,0.0082004023766196,0.00746575161663814,"acled_event_rate_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198307279327241,0.140644026093336,0.00949635491372231,0.00745250569206308,"acled_event_rate_scn, rainfall_lag5_scn, measles_cases_rate_cat, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198194098066986,0.140603756945412,0.0103087178996905,0.00745306346665883,"acled_event_rate_scn, rainfall_lag5_scn, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198224837907889,0.140615513429541,0.00827544147632303,0.00743573755852428,"acled_event_rate_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198182638454945,0.140598663183492,0.0120584947069622,0.00747438265822847,"cdi_lag5_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn"
0.0198149900295691,0.140590266610933,0.00932843351423187,0.00740622589716869,"cdi_lag5_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn"
0.0198182500582941,0.140600368469605,0.00694123374390024,0.00743762540550256,"cdi_lag5_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
